league,season,game,date,time,home_team,score,away_team,attendance,venue,referee,match_report
ITA-Serie A,2324,2024-05-12 Juventus-Salernitana,2024-05-12,18:00,Juventus,1–1,Salernitana,37470,Allianz Stadium,Alberto Santoro,/en/matches/8724a3c4/Juventus-Salernitana-May-12-2024-Serie-A
ITA-Serie A,2324,2024-05-12 Lazio-Empoli,2024-05-12,12:30,Lazio,2–0,Empoli,54000,Stadio Olimpico,Gianluca Aureliano,/en/matches/f6279636/Lazio-Empoli-May-12-2024-Serie-A
ITA-Serie A,2324,2024-05-13 Fiorentina-Monza,2024-05-13,20:45,Fiorentina,2–1,Monza,24376,Stadio Artemio Franchi,Luca Zufferli,/en/matches/10f0c822/Fiorentina-Monza-May-13-2024-Serie-A
ITA-Serie A,2324,2024-05-13 Lecce-Udinese,2024-05-13,18:30,Lecce,0–2,Udinese,28041,Stadio Comunale Via Del Mare,Davide Massa,/en/matches/515646b5/Lecce-Udinese-May-13-2024-Serie-A
ITA-Serie A,2324,2024-05-17 Fiorentina-Napoli,2024-05-17,20:45,Fiorentina,2–2,Napoli,32100,Stadio Artemio Franchi,Matteo Marchetti,/en/matches/b2fbe157/Fiorentina-Napoli-May-17-2024-Serie-A
ITA-Serie A,2324,2024-05-18 Lecce-Atalanta,2024-05-18,18:00,Lecce,0–2,Atalanta,26354,Stadio Comunale Via Del Mare,Antonio Rapuano,/en/matches/d63c561d/Lecce-Atalanta-May-18-2024-Serie-A
ITA-Serie A,2324,2024-05-18 Torino-Milan,2024-05-18,20:45,Torino,3–1,Milan,24638,Stadio Olimpico di Torino,Ermanno Feliciani,/en/matches/a6891295/Torino-Milan-May-18-2024-Serie-A
ITA-Serie A,2324,2024-05-19 Inter-Lazio,2024-05-19,18:00,Inter,1–1,Lazio,73148,Stadio Giuseppe Meazza,Juan Sacchi,/en/matches/d6135ea2/Internazionale-Lazio-May-19-2024-Serie-A
ITA-Serie A,2324,2024-05-19 Monza-Frosinone,2024-05-19,15:00,Monza,0–1,Frosinone,12306,U-Power Stadium,Michael Fabbri,/en/matches/ab8f65b4/Monza-Frosinone-May-19-2024-Serie-A
ITA-Serie A,2324,2024-05-19 Roma-Genoa,2024-05-19,20:45,Roma,1–0,Genoa,67334,Stadio Olimpico,Gianluca Manganiello,/en/matches/44d3d4bd/Roma-Genoa-May-19-2024-Serie-A
ITA-Serie A,2324,2024-05-19 Sassuolo-Cagliari,2024-05-19,12:30,Sassuolo,0–2,Cagliari,15548,Mapei Stadium - Città del Tricolore,Daniele Doveri,/en/matches/fdf3012f/Sassuolo-Cagliari-May-19-2024-Serie-A
ITA-Serie A,2324,2024-05-19 Udinese-Empoli,2024-05-19,15:00,Udinese,1–1,Empoli,24686,Bluenergy Stadium,Daniele Orsato,/en/matches/bcf20196/Udinese-Empoli-May-19-2024-Serie-A
ITA-Serie A,2324,2024-05-20 Bologna-Juventus,2024-05-20,20:45,Bologna,3–3,Juventus,29603,Stadio Renato Dall'Ara,Giovanni Ayroldi,/en/matches/f98081f6/Bologna-Juventus-May-20-2024-Serie-A
ITA-Serie A,2324,2024-05-20 Salernitana-Hellas Verona,2024-05-20,18:30,Salernitana,1–2,Hellas Verona,15998,Stadio Arechi,Marco Di Bello,/en/matches/59f4da77/Salernitana-Hellas-Verona-May-20-2024-Serie-A
ITA-Serie A,2324,2024-05-23 Cagliari-Fiorentina,2024-05-23,20:45,Cagliari,2–3,Fiorentina,16412,Unipol Domus,Alessandro Prontera,/en/matches/833bac38/Cagliari-Fiorentina-May-23-2024-Serie-A
ITA-Serie A,2324,2024-05-24 Genoa-Bologna,2024-05-24,20:45,Genoa,2–0,Bologna,32255,Stadio Comunale Luigi Ferraris,Alberto Santoro,/en/matches/0411cef1/Genoa-Bologna-May-24-2024-Serie-A
ITA-Serie A,2324,2024-05-25 Juventus-Monza,2024-05-25,18:00,Juventus,2–0,Monza,15148,Allianz Stadium,Maria Sole Ferrieri Caputi,/en/matches/b0036fc8/Juventus-Monza-May-25-2024-Serie-A
ITA-Serie A,2324,2024-05-25 Milan-Salernitana,2024-05-25,20:45,Milan,3–3,Salernitana,70831,Stadio Giuseppe Meazza,Davide Di Marco,/en/matches/9492fa68/Milan-Salernitana-May-25-2024-Serie-A
ITA-Serie A,2324,2024-05-26 Atalanta-Torino,2024-05-26,18:00,Atalanta,3–0,Torino,14839,Gewiss Stadium,Simone Sozza,/en/matches/a2652733/Atalanta-Torino-May-26-2024-Serie-A
ITA-Serie A,2324,2024-05-26 Empoli-Roma,2024-05-26,20:45,Empoli,2–1,Roma,15896,Stadio Carlo Castellani,Davide Massa,/en/matches/2ee9be16/Empoli-Roma-May-26-2024-Serie-A
ITA-Serie A,2324,2024-05-26 Frosinone-Udinese,2024-05-26,20:45,Frosinone,0–1,Udinese,16190,Stadio Benito Stirpe,Daniele Doveri,/en/matches/65f327b4/Frosinone-Udinese-May-26-2024-Serie-A
ITA-Serie A,2324,2024-05-26 Hellas Verona-Inter,2024-05-26,20:45,Hellas Verona,2–2,Inter,22447,Stadio Marc'Antonio Bentegodi,Luca Zufferli,/en/matches/d97ac2fa/Hellas-Verona-Internazionale-May-26-2024-Serie-A
ITA-Serie A,2324,2024-05-26 Lazio-Sassuolo,2024-05-26,20:45,Lazio,1–1,Sassuolo,56000,Stadio Olimpico,Paride Tremolada,/en/matches/2b4865cf/Lazio-Sassuolo-May-26-2024-Serie-A
ITA-Serie A,2324,2024-05-26 Napoli-Lecce,2024-05-26,18:00,Napoli,0–0,Lecce,41000,Stadio Diego Armando Maradona,Federico Dionisi,/en/matches/c234b266/Napoli-Lecce-May-26-2024-Serie-A
ITA-Serie A,2324,2024-06-02 Atalanta-Fiorentina,2024-06-02,18:00,Atalanta,2–3,Fiorentina,14851,Gewiss Stadium,Daniele Orsato,/en/matches/ceb127e3/Atalanta-Fiorentina-June-2-2024-Serie-A
