league,season,game,date,time,home_team,score,away_team,attendance,venue,referee,match_report
ITA-Serie A,2425,2025-05-12 Venezia-Fiorentina,2025-05-12,18:30,Venezia,2–1,Fiorentina,11000,Stadio Pier Luigi Penzo,Matteo Marchetti,/en/matches/ce81908e/Venezia-Fiorentina-May-12-2025-Serie-A
ITA-Serie A,2425,2025-05-17 Genoa-Atalanta,2025-05-17,20:45,Genoa,2–3,Atalanta,31929,Stadio Comunale Luigi Ferraris,Davide Ghersini,/en/matches/ff6b72ea/Genoa-Atalanta-May-17-2025-Serie-A
ITA-Serie A,2425,2025-05-18 Cagliari-Venezia,2025-05-18,20:45,Cagliari,3–0,Venezia,16176,Unipol Domus,Luca Pairetto,/en/matches/c9e65a18/Cagliari-Venezia-May-18-2025-Serie-A
ITA-Serie A,2425,2025-05-18 Fiorentina-Bologna,2025-05-18,20:45,Fiorentina,3–2,Bologna,21280,Stadio Artemio Franchi,Luca Zufferli,/en/matches/dfdf1b4a/Derby-dellAppennino-Fiorentina-Bologna-May-18-2025-Serie-A
ITA-Serie A,2425,2025-05-18 Hellas Verona-Como,2025-05-18,20:45,Hellas Verona,1–1,Como,24344,Stadio Marc'Antonio Bentegodi,Rosario Abisso,/en/matches/1a9a2b31/Hellas-Verona-Como-May-18-2025-Serie-A
ITA-Serie A,2425,2025-05-18 Inter-Lazio,2025-05-18,20:45,Inter,2–2,Lazio,71060,Stadio Giuseppe Meazza,Daniele Chiffi,/en/matches/17533f2c/Internazionale-Lazio-May-18-2025-Serie-A
ITA-Serie A,2425,2025-05-18 Juventus-Udinese,2025-05-18,20:45,Juventus,2–0,Udinese,40259,Allianz Stadium,Giovanni Ayroldi,/en/matches/a358a6ca/Juventus-Udinese-May-18-2025-Serie-A
ITA-Serie A,2425,2025-05-18 Lecce-Torino,2025-05-18,20:45,Lecce,1–0,Torino,21726,Stadio Comunale Ettore Giardiniero,Antonio Rapuano,/en/matches/5bc1c77a/Lecce-Torino-May-18-2025-Serie-A
ITA-Serie A,2425,2025-05-18 Monza-Empoli,2025-05-18,20:45,Monza,1–3,Empoli,7472,U-Power Stadium,Livio Marinelli,/en/matches/4ffa8178/Monza-Empoli-May-18-2025-Serie-A
ITA-Serie A,2425,2025-05-18 Parma-Napoli,2025-05-18,20:45,Parma,0–0,Napoli,20388,Stadio Ennio Tardini,Daniele Doveri,/en/matches/5c73f7db/Parma-Napoli-May-18-2025-Serie-A
ITA-Serie A,2425,2025-05-18 Roma-Milan,2025-05-18,20:45,Roma,3–1,Milan,68143,Stadio Olimpico,Marco Piccinini,/en/matches/e8a82fc6/Roma-Milan-May-18-2025-Serie-A
ITA-Serie A,2425,2025-05-23 Como-Inter,2025-05-23,20:45,Como,0–2,Inter,10656,Stadio Giuseppe Sinigaglia,Davide Massa,/en/matches/50b87e8b/Como-Internazionale-May-23-2025-Serie-A
ITA-Serie A,2425,2025-05-23 Napoli-Cagliari,2025-05-23,20:45,Napoli,2–0,Cagliari,53000,Stadio Diego Armando Maradona,Federico La Penna,/en/matches/4d5ce659/Napoli-Cagliari-May-23-2025-Serie-A
ITA-Serie A,2425,2025-05-24 Bologna-Genoa,2025-05-24,18:00,Bologna,1–3,Genoa,29975,Stadio Renato Dall'Ara,Marco Monaldi,/en/matches/97392c7a/Bologna-Genoa-May-24-2025-Serie-A
ITA-Serie A,2425,2025-05-24 Milan-Monza,2025-05-24,20:45,Milan,2–0,Monza,69124,Stadio Giuseppe Meazza,Daniele Rutella,/en/matches/44028e06/Milan-Monza-May-24-2025-Serie-A
ITA-Serie A,2425,2025-05-25 Atalanta-Parma,2025-05-25,20:45,Atalanta,2–3,Parma,23161,Gewiss Stadium,Livio Marinelli,/en/matches/75ae7628/Atalanta-Parma-May-25-2025-Serie-A
ITA-Serie A,2425,2025-05-25 Empoli-Hellas Verona,2025-05-25,20:45,Empoli,1–2,Hellas Verona,14025,Stadio Carlo Castellani - Computer Gross...,Daniele Doveri,/en/matches/dd961a5a/Empoli-Hellas-Verona-May-25-2025-Serie-A
ITA-Serie A,2425,2025-05-25 Lazio-Lecce,2025-05-25,20:45,Lazio,0–1,Lecce,53000,Stadio Olimpico,Michael Fabbri,/en/matches/233f0d37/Lazio-Lecce-May-25-2025-Serie-A
ITA-Serie A,2425,2025-05-25 Torino-Roma,2025-05-25,20:45,Torino,0–2,Roma,24252,Stadio Olimpico Grande Torino,Marco Di Bello,/en/matches/ec6788d3/Torino-Roma-May-25-2025-Serie-A
ITA-Serie A,2425,2025-05-25 Udinese-Fiorentina,2025-05-25,20:45,Udinese,2–3,Fiorentina,20463,Bluenergy Stadium,Matteo Marcenaro,/en/matches/70731611/Udinese-Fiorentina-May-25-2025-Serie-A
ITA-Serie A,2425,2025-05-25 Venezia-Juventus,2025-05-25,20:45,Venezia,2–3,Juventus,12048,Stadio Pier Luigi Penzo,Andrea Colombo,/en/matches/2473b3f0/Venezia-Juventus-May-25-2025-Serie-A
