league,season,game,date,time,home_team,score,away_team,attendance,venue,referee,match_report
FRA-Ligue 1,2223,2023-05-12 Lens-Reims,2023-05-12,21:00,Lens,2–1,Reims,37701,Stade Bollaert-Delelis,Jérémie Pignard,/en/matches/7e1c8564/Lens-Reims-May-12-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-13 Paris Saint-Germain-Ajaccio,2023-05-13,21:00,Paris Saint-Germain,5–0,Ajaccio,47926,Parc des Princes,Pierre Gaillouste,/en/matches/fdd73200/Paris-Saint-Germain-Ajaccio-May-13-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-13 Strasbourg-Nice,2023-05-13,17:00,Strasbourg,2–0,Nice,25147,Stade de la Meinau,Jeremy Stinat,/en/matches/c505aa59/Strasbourg-Nice-May-13-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-14 Brest-Auxerre,2023-05-14,15:00,Brest,1–0,Auxerre,15028,Stade Francis-Le Blé,Eric Wattellier,/en/matches/7039d1ce/Brest-Auxerre-May-14-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-14 Clermont Foot-Lyon,2023-05-14,13:00,Clermont Foot,2–1,Lyon,13191,Stade Gabriel Montpied,Ruddy Buquet,/en/matches/a5b3557c/Clermont-Foot-Lyon-May-14-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-14 Marseille-Angers,2023-05-14,20:45,Marseille,3–1,Angers,63329,Orange Vélodrome,Benoît Millot,/en/matches/01b6ff4d/Marseille-Angers-May-14-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-14 Monaco-Lille,2023-05-14,17:05,Monaco,0–0,Lille,6805,Stade Louis II,Benoît Bastien,/en/matches/1609eed7/Monaco-Lille-May-14-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-14 Montpellier-Lorient,2023-05-14,15:00,Montpellier,1–1,Lorient,12595,Stade de la Mosson,Mathieu Vernice,/en/matches/1df43c24/Montpellier-Lorient-May-14-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-14 Rennes-Troyes,2023-05-14,15:00,Rennes,4–0,Troyes,27836,Roazhon Park,Stéphanie Frappart,/en/matches/ed2523e7/Rennes-Troyes-May-14-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-14 Toulouse-Nantes,2023-05-14,15:00,Toulouse,0–0,Nantes,27033,Stadium Municipal,Jérôme Brisard,/en/matches/52ee44a2/Toulouse-Nantes-May-14-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-19 Lyon-Monaco,2023-05-19,21:00,Lyon,3–1,Monaco,53980,Groupama Stadium,Benoît Millot,/en/matches/364d3262/Lyon-Monaco-May-19-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-20 Lille-Marseille,2023-05-20,21:00,Lille,2–1,Marseille,47399,Stade Pierre-Mauroy,Jérôme Brisard,/en/matches/a4506b32/Lille-Marseille-May-20-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-20 Nantes-Montpellier,2023-05-20,17:00,Nantes,0–3,Montpellier,30170,Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,/en/matches/1ed26dbe/Nantes-Montpellier-May-20-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-21 Ajaccio-Rennes,2023-05-21,13:00,Ajaccio,0–5,Rennes,6637,Stade François Coty,Eric Wattellier,/en/matches/3f140dc2/Ajaccio-Rennes-May-21-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-21 Auxerre-Paris Saint-Germain,2023-05-21,20:45,Auxerre,1–2,Paris Saint-Germain,16682,Stade de l'Abbé Deschamps,Benoît Bastien,/en/matches/bd6c4cac/Auxerre-Paris-Saint-Germain-May-21-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-21 Brest-Clermont Foot,2023-05-21,15:00,Brest,2–1,Clermont Foot,13751,Stade Francis-Le Blé,Bastien Dechepy,/en/matches/903f7001/Brest-Clermont-Foot-May-21-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-21 Lorient-Lens,2023-05-21,17:05,Lorient,1–3,Lens,16724,Stade du Moustoir,Stéphanie Frappart,/en/matches/123cfb3a/Lorient-Lens-May-21-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-21 Nice-Toulouse,2023-05-21,15:00,Nice,0–0,Toulouse,20041,Stade de Nice,Jérémie Pignard,/en/matches/9250f89a/Nice-Toulouse-May-21-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-21 Reims-Angers,2023-05-21,15:00,Reims,2–2,Angers,11242,Stade Auguste-Delaune,Florent Batta,/en/matches/908507af/Reims-Angers-May-21-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-21 Troyes-Strasbourg,2023-05-21,15:00,Troyes,1–1,Strasbourg,9834,Stade de l'Aube,Clément Turpin,/en/matches/bfbeee1e/Troyes-Strasbourg-May-21-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-27 Angers-Troyes,2023-05-27,21:00,Angers,2–1,Troyes,7419,Stade Raymond Kopa,Karim Abed,/en/matches/567eeb7c/Angers-Troyes-May-27-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-27 Clermont Foot-Lorient,2023-05-27,21:00,Clermont Foot,2–0,Lorient,13050,Stade Gabriel Montpied,Florent Batta,/en/matches/970c061a/Clermont-Foot-Lorient-May-27-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-27 Lens-Ajaccio,2023-05-27,21:00,Lens,3–0,Ajaccio,37601,Stade Bollaert-Delelis,Thomas Léonard,/en/matches/5eceb234/Lens-Ajaccio-May-27-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-27 Lille-Nantes,2023-05-27,21:00,Lille,2–1,Nantes,41136,Stade Pierre-Mauroy,Eric Wattellier,/en/matches/1b4970df/Lille-Nantes-May-27-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-27 Lyon-Reims,2023-05-27,21:00,Lyon,3–0,Reims,56874,Groupama Stadium,Jeremy Stinat,/en/matches/27815d03/Lyon-Reims-May-27-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-27 Marseille-Brest,2023-05-27,21:00,Marseille,1–2,Brest,61732,Orange Vélodrome,Stéphanie Frappart,/en/matches/f8507c38/Marseille-Brest-May-27-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-27 Montpellier-Nice,2023-05-27,21:00,Montpellier,2–3,Nice,16340,Stade de la Mosson,Benoît Millot,/en/matches/7d2f2a67/Montpellier-Nice-May-27-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-27 Rennes-Monaco,2023-05-27,21:00,Rennes,2–0,Monaco,28344,Roazhon Park,Clément Turpin,/en/matches/25f4ccfb/Rennes-Monaco-May-27-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-27 Strasbourg-Paris Saint-Germain,2023-05-27,21:00,Strasbourg,1–1,Paris Saint-Germain,25828,Stade de la Meinau,Jérôme Brisard,/en/matches/b78590c5/Strasbourg-Paris-Saint-Germain-May-27-2023-Ligue-1
FRA-Ligue 1,2223,2023-05-27 Toulouse-Auxerre,2023-05-27,21:00,Toulouse,1–1,Auxerre,25172,Stadium Municipal,Mathieu Vernice,/en/matches/e117776e/Toulouse-Auxerre-May-27-2023-Ligue-1
FRA-Ligue 1,2223,2023-06-03 Ajaccio-Marseille,2023-06-03,21:00,Ajaccio,1–0,Marseille,9500,Stade François Coty,Benoît Bastien,/en/matches/2ca0b377/Ajaccio-Marseille-June-3-2023-Ligue-1
FRA-Ligue 1,2223,2023-06-03 Auxerre-Lens,2023-06-03,21:00,Auxerre,1–3,Lens,17246,Stade de l'Abbé Deschamps,Benoît Millot,/en/matches/a44cfa36/Auxerre-Lens-June-3-2023-Ligue-1
FRA-Ligue 1,2223,2023-06-03 Brest-Rennes,2023-06-03,21:00,Brest,1–2,Rennes,15143,Stade Francis-Le Blé,Jérôme Brisard,/en/matches/e9d9bb82/Brest-Rennes-June-3-2023-Ligue-1
FRA-Ligue 1,2223,2023-06-03 Lorient-Strasbourg,2023-06-03,21:00,Lorient,2–1,Strasbourg,16351,Stade du Moustoir,Bastien Dechepy,/en/matches/a744a9bd/Lorient-Strasbourg-June-3-2023-Ligue-1
FRA-Ligue 1,2223,2023-06-03 Monaco-Toulouse,2023-06-03,21:00,Monaco,1–2,Toulouse,5670,Stade Louis II,Stéphanie Frappart,/en/matches/206cb494/Monaco-Toulouse-June-3-2023-Ligue-1
FRA-Ligue 1,2223,2023-06-03 Nantes-Angers,2023-06-03,21:00,Nantes,1–0,Angers,27650,Stade de la Beaujoire - Louis Fonteneau,Clément Turpin,/en/matches/54a0b007/Nantes-Angers-June-3-2023-Ligue-1
FRA-Ligue 1,2223,2023-06-03 Nice-Lyon,2023-06-03,21:00,Nice,3–1,Lyon,25243,Stade de Nice,Eric Wattellier,/en/matches/7cb0ddb9/Nice-Lyon-June-3-2023-Ligue-1
FRA-Ligue 1,2223,2023-06-03 Paris Saint-Germain-Clermont Foot,2023-06-03,21:00,Paris Saint-Germain,2–3,Clermont Foot,47926,Parc des Princes,Thomas Léonard,/en/matches/1b47e9eb/Paris-Saint-Germain-Clermont-Foot-June-3-2023-Ligue-1
FRA-Ligue 1,2223,2023-06-03 Reims-Montpellier,2023-06-03,21:00,Reims,1–3,Montpellier,15036,Stade Auguste-Delaune,Pierre Gaillouste,/en/matches/3dc2cde4/Reims-Montpellier-June-3-2023-Ligue-1
FRA-Ligue 1,2223,2023-06-03 Troyes-Lille,2023-06-03,21:00,Troyes,1–1,Lille,11006,Stade de l'Aube,Jeremy Stinat,/en/matches/a00583c3/Troyes-Lille-June-3-2023-Ligue-1
