Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Ben Doak,Liverpool,ENG-Premier League,2223,Suplente,0,0,0,0
Bobby Clark,Liverpool,ENG-Premier League,2223,Suplente,0,0,0,0
Caoimhin Kelleher,Liverpool,ENG-Premier League,2223,Portero,0,0,0,0
Cody Gakpo,Liverpool,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,7,2,0,0
Curtis Jones,Liverpool,ENG-Premier League,2223,Centrocampista / Suplente,3,1,2,0
Darwin Núñez,Liverpool,ENG-Premier League,2223,Delantero / Suplente,9,3,1,1
Diogo Jota,Liverpool,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,7,4,2,0
Fabinho,Liverpool,ENG-Premier League,2223,Centrocampista / Suplente,0,2,11,0
Fabio Carvalho,Liverpool,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,2,0,0,0
Harvey Elliott,Liverpool,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,1,2,2,0
Ibrahima Konaté,Liverpool,ENG-Premier League,2223,Defensa / Suplente,0,0,5,0
James Milner,Liverpool,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,0,1,2,0
Joel Matip,Liverpool,ENG-Premier League,2223,Defensa / Suplente,1,0,3,0
Jordan Henderson,Liverpool,ENG-Premier League,2223,Centrocampista / Suplente,0,2,2,0
Joseph Gomez,Liverpool,ENG-Premier League,2223,Defensa / Suplente,0,0,3,0
Konstantinos Tsimikas,Liverpool,ENG-Premier League,2223,Defensa / Suplente,0,4,3,0
Luis Díaz,Liverpool,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,4,2,2,0
Mohamed Salah,Liverpool,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,19,12,2,0
Naby Keita,Liverpool,ENG-Premier League,2223,Centrocampista / Suplente,0,0,1,0
Nathaniel Phillips,Liverpool,ENG-Premier League,2223,Defensa / Suplente,0,0,0,0
Roberto Firmino,Liverpool,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,11,4,0,0
Stefan Bajcetic,Liverpool,ENG-Premier League,2223,Centrocampista / Suplente,1,0,2,0
Thiago Alcántara,Liverpool,ENG-Premier League,2223,Centrocampista / Suplente,0,0,2,0
Trent Alexander-Arnold,Liverpool,ENG-Premier League,2223,Defensa / Suplente,2,9,5,0
Virgil van Dijk,Liverpool,ENG-Premier League,2223,Defensa,3,1,3,0
Aymeric Laporte,Manchester City,ENG-Premier League,2223,Defensa / Suplente,0,0,0,0
Bernardo Silva,Manchester City,ENG-Premier League,2223,Defensa / Delantero / Centrocampista / Suplente,4,5,5,0
Cole Palmer,Manchester City,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,0,1,1,0
Ederson,Manchester City,ENG-Premier League,2223,Portero,0,1,3,0
Erling Haaland,Manchester City,ENG-Premier League,2223,Delantero / Suplente,36,8,5,0
Ilkay Gündogan,Manchester City,ENG-Premier League,2223,Centrocampista / Suplente,8,4,0,0
Jack Grealish,Manchester City,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,5,7,3,0
John Stones,Manchester City,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,2,2,2,0
João Cancelo,Manchester City,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,2,1,3,1
Julián Álvarez,Manchester City,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,9,0,0,0
Kalvin Phillips,Manchester City,ENG-Premier League,2223,Centrocampista / Suplente,0,0,1,0
Kevin De Bruyne,Manchester City,ENG-Premier League,2223,Centrocampista / Suplente,7,16,1,0
Kyle Walker,Manchester City,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,0,0,3,0
Manuel Akanji,Manchester City,ENG-Premier League,2223,Defensa / Suplente,0,1,2,0
Máximo Perrone,Manchester City,ENG-Premier League,2223,Suplente,0,0,0,0
Nathan Aké,Manchester City,ENG-Premier League,2223,Defensa / Suplente,1,0,2,0
Phil Foden,Manchester City,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,11,6,1,0
Rico Lewis,Manchester City,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,0,0,1,0
Riyad Mahrez,Manchester City,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,5,10,2,0
Rodri,Manchester City,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,2,6,5,0
Rúben Dias,Manchester City,ENG-Premier League,2223,Defensa / Suplente,0,0,3,0
Sergio Gómez,Manchester City,ENG-Premier League,2223,Centrocampista / Suplente,0,1,0,0
Shea Charles,Manchester City,ENG-Premier League,2223,Suplente,0,0,0,0
Stefan Ortega Moreno,Manchester City,ENG-Premier League,2223,Portero,0,0,0,0
Aaron Wan-Bissaka,Manchester United,ENG-Premier League,2223,Defensa / Suplente,0,0,2,0
Alejandro Garnacho,Manchester United,ENG-Premier League,2223,Centrocampista / Suplente,3,2,3,0
Anthony Elanga,Manchester United,ENG-Premier League,2223,Centrocampista / Suplente,0,1,0,0
Anthony Martial,Manchester United,ENG-Premier League,2223,Delantero / Suplente,6,2,0,0
Antony,Manchester United,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,4,2,5,0
Bruno Fernandes,Manchester United,ENG-Premier League,2223,Centrocampista,8,8,6,0
Casemiro,Manchester United,ENG-Premier League,2223,Centrocampista / Suplente,4,3,7,2
Christian Eriksen,Manchester United,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,1,8,3,0
Cristiano Ronaldo,Manchester United,ENG-Premier League,2223,Delantero / Suplente,1,0,2,0
David de Gea,Manchester United,ENG-Premier League,2223,Portero,0,0,0,0
Diogo Dalot,Manchester United,ENG-Premier League,2223,Defensa / Suplente,1,2,6,0
Donny van de Beek,Manchester United,ENG-Premier League,2223,Centrocampista / Suplente,0,0,0,0
Facundo Pellistri,Manchester United,ENG-Premier League,2223,Suplente,0,0,0,0
Fred,Manchester United,ENG-Premier League,2223,Centrocampista / Suplente,2,2,6,0
Harry Maguire,Manchester United,ENG-Premier League,2223,Defensa / Suplente,0,0,4,0
Jadon Sancho,Manchester United,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,6,3,0,0
Kobbie Mainoo,Manchester United,ENG-Premier League,2223,Suplente,0,0,0,0
Lisandro Martínez,Manchester United,ENG-Premier League,2223,Defensa / Suplente,1,0,6,0
Luke Shaw,Manchester United,ENG-Premier League,2223,Defensa / Suplente,1,2,8,0
Marcel Sabitzer,Manchester United,ENG-Premier League,2223,Centrocampista / Suplente,0,1,1,0
Marcus Rashford,Manchester United,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,17,5,2,0
Raphael Varane,Manchester United,ENG-Premier League,2223,Defensa / Suplente,0,0,1,0
Scott McTominay,Manchester United,ENG-Premier League,2223,Centrocampista / Suplente,1,0,8,0
Tyrell Malacia,Manchester United,ENG-Premier League,2223,Defensa / Suplente,0,0,6,0
Victor Lindelöf,Manchester United,ENG-Premier League,2223,Defensa / Suplente,0,0,1,0
Wout Weghorst,Manchester United,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,0,1,1,0
Alexander Isak,Newcastle United,ENG-Premier League,2223,Delantero / Suplente,10,1,3,0
Allan Saint-Maximin,Newcastle United,ENG-Premier League,2223,Delantero / Suplente,1,5,1,0
Bruno Guimarães,Newcastle United,ENG-Premier League,2223,Centrocampista,4,5,7,0
Callum Wilson,Newcastle United,ENG-Premier League,2223,Delantero / Suplente,18,5,4,0
Chris Wood,Newcastle United,ENG-Premier League,2223,Delantero / Suplente,3,0,0,0
Dan Burn,Newcastle United,ENG-Premier League,2223,Defensa / Suplente,1,0,5,0
Elliot Anderson,Newcastle United,ENG-Premier League,2223,Centrocampista / Suplente,0,1,0,0
Emil Krafth,Newcastle United,ENG-Premier League,2223,Suplente,0,0,0,0
Fabian Schär,Newcastle United,ENG-Premier League,2223,Defensa,1,3,7,0
Jacob Murphy,Newcastle United,ENG-Premier League,2223,Delantero / Suplente,4,2,0,0
Jamaal Lascelles,Newcastle United,ENG-Premier League,2223,Defensa / Suplente,0,0,2,0
Jamal Lewis,Newcastle United,ENG-Premier League,2223,Suplente,0,0,0,0
Javier Manquillo,Newcastle United,ENG-Premier League,2223,Suplente,0,0,0,0
Joe Willock,Newcastle United,ENG-Premier League,2223,Centrocampista / Suplente,3,6,1,0
Joelinton,Newcastle United,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,6,1,12,0
Jonjo Shelvey,Newcastle United,ENG-Premier League,2223,Centrocampista / Suplente,0,0,1,0
Kieran Trippier,Newcastle United,ENG-Premier League,2223,Defensa,1,7,5,0
Lewis Miley,Newcastle United,ENG-Premier League,2223,Suplente,0,0,0,0
Martin Dubravka,Newcastle United,ENG-Premier League,2223,Portero / Suplente,0,0,0,0
Matt Ritchie,Newcastle United,ENG-Premier League,2223,Suplente,0,0,0,0
Matt Targett,Newcastle United,ENG-Premier League,2223,Defensa / Suplente,0,0,1,0
Miguel Almirón,Newcastle United,ENG-Premier League,2223,Delantero / Suplente,11,2,2,0
Nick Pope,Newcastle United,ENG-Premier League,2223,Portero,0,0,3,1
Ryan Fraser,Newcastle United,ENG-Premier League,2223,Delantero / Suplente,0,0,1,0
Sean Longstaff,Newcastle United,ENG-Premier League,2223,Centrocampista / Suplente,1,4,2,0
Sven Botman,Newcastle United,ENG-Premier League,2223,Defensa / Suplente,0,0,2,0
Alex Mighten,Nottingham Forest,ENG-Premier League,2223,Suplente,0,0,0,0
André Ayew,Nottingham Forest,ENG-Premier League,2223,Delantero / Suplente,0,0,1,0
Brennan Johnson,Nottingham Forest,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,8,3,6,0
Cafú,Nottingham Forest,ENG-Premier League,2223,Suplente,0,0,0,0
Cheikhou Kouyaté,Nottingham Forest,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,1,0,3,0
Danilo,Nottingham Forest,ENG-Premier League,2223,Centrocampista / Suplente,3,2,1,0
Dean Henderson,Nottingham Forest,ENG-Premier League,2223,Portero,0,0,2,0
Emmanuel Dennis,Nottingham Forest,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,2,2,3,0
Felipe,Nottingham Forest,ENG-Premier League,2223,Defensa / Suplente,0,1,4,0
Giulian Biancone,Nottingham Forest,ENG-Premier League,2223,Suplente,0,0,0,0
Gustavo Scarpa,Nottingham Forest,ENG-Premier League,2223,Centrocampista / Suplente,0,0,1,0
Harry Toffolo,Nottingham Forest,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,0,0,2,0
Jack Colback,Nottingham Forest,ENG-Premier League,2223,Centrocampista / Suplente,0,0,0,0
Jesse Lingard,Nottingham Forest,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,0,0,1,0
Joe Worrall,Nottingham Forest,ENG-Premier League,2223,Defensa / Suplente,1,0,6,0
Keylor Navas,Nottingham Forest,ENG-Premier League,2223,Portero,0,0,2,0
Lewis O'Brien,Nottingham Forest,ENG-Premier League,2223,Centrocampista / Suplente,1,0,2,0
Morgan Gibbs-White,Nottingham Forest,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,5,8,6,0
Moussa Niakhate,Nottingham Forest,ENG-Premier League,2223,Defensa,0,0,1,0
Neco Williams,Nottingham Forest,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,1,0,7,0
Orel Mangala,Nottingham Forest,ENG-Premier League,2223,Centrocampista / Suplente,1,1,3,0
Remo Freuler,Nottingham Forest,ENG-Premier League,2223,Centrocampista / Suplente,0,0,5,0
Renan Lodi,Nottingham Forest,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,0,1,7,0
Ryan Yates,Nottingham Forest,ENG-Premier League,2223,Centrocampista / Suplente,0,2,5,0
Sam Surridge,Nottingham Forest,ENG-Premier League,2223,Delantero / Suplente,1,0,2,0
Scott McKenna,Nottingham Forest,ENG-Premier League,2223,Defensa / Suplente,0,0,4,0
Serge Aurier,Nottingham Forest,ENG-Premier League,2223,Defensa / Suplente,1,0,2,0
Steve Cook,Nottingham Forest,ENG-Premier League,2223,Defensa / Suplente,0,0,4,0
Taiwo Awoniyi,Nottingham Forest,ENG-Premier League,2223,Delantero / Suplente,10,1,2,0
Wayne Hennessey,Nottingham Forest,ENG-Premier League,2223,Portero / Suplente,0,0,0,0
Willy Boly,Nottingham Forest,ENG-Premier League,2223,Defensa / Suplente,0,1,2,0
Adam Armstrong,Southampton,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,2,1,2,0
Ainsley Maitland-Niles,Southampton,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,0,0,3,0
Alex McCarthy,Southampton,ENG-Premier League,2223,Portero,0,0,0,0
Armel Bella Kotchap,Southampton,ENG-Premier League,2223,Defensa,0,2,4,0
Carlos Alcaraz,Southampton,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,4,2,3,0
Che Adams,Southampton,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,5,3,1,0
Dominic Ballard,Southampton,ENG-Premier League,2223,Suplente,0,0,0,0
Duje Caleta-Car,Southampton,ENG-Premier League,2223,Defensa / Suplente,1,0,2,0
Gavin Bazunu,Southampton,ENG-Premier League,2223,Portero,0,0,0,0
Ibrahima Diallo,Southampton,ENG-Premier League,2223,Centrocampista / Suplente,0,0,4,0
James Bree,Southampton,ENG-Premier League,2223,Defensa / Suplente,0,0,1,0
James Ward-Prowse,Southampton,ENG-Premier League,2223,Centrocampista,9,4,6,0
Joe Ayodele-Aribo,Southampton,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,2,0,2,0
Juan Larios,Southampton,ENG-Premier League,2223,Defensa / Suplente,0,0,0,0
Kamaldeen Sulemana,Southampton,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,2,1,1,0
Kamari Doyle,Southampton,ENG-Premier League,2223,Suplente,0,0,0,0
Kyle Walker-Peters,Southampton,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,1,0,4,0
Lyanco,Southampton,ENG-Premier League,2223,Defensa / Suplente,1,1,4,0
Mislav Orsic,Southampton,ENG-Premier League,2223,Suplente,0,0,0,0
Mohamed Elyounoussi,Southampton,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,1,1,4,0
Mohammed Salisu,Southampton,ENG-Premier League,2223,Defensa / Suplente,0,1,5,0
Moussa Djenepo,Southampton,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,0,2,1,0
Nathan Redmond,Southampton,ENG-Premier League,2223,Suplente,0,0,0,0
Oriol Romeu,Southampton,ENG-Premier League,2223,Centrocampista,0,0,0,0
Paul Onuachu,Southampton,ENG-Premier League,2223,Delantero / Suplente,0,0,0,0
Romain Perraud,Southampton,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,2,2,4,0
Romeo Lavia,Southampton,ENG-Premier League,2223,Centrocampista / Suplente,1,0,9,0
Samuel Amo-Ameyaw,Southampton,ENG-Premier League,2223,Suplente,0,0,0,0
Samuel Edozie,Southampton,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,0,0,0,0
Stuart Armstrong,Southampton,ENG-Premier League,2223,Centrocampista / Suplente,2,1,6,0
Sékou Mara,Southampton,ENG-Premier League,2223,Delantero / Suplente,1,2,1,0
Theo Walcott,Southampton,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,2,2,1,0
Valentino Livramento,Southampton,ENG-Premier League,2223,Suplente,0,0,0,0
Yan Valery,Southampton,ENG-Premier League,2223,Defensa,0,0,0,0
Arnaut Danjuma Groeneveld,Tottenham,ENG-Premier League,2223,Centrocampista / Suplente,1,0,0,0
Ben Davies,Tottenham,ENG-Premier League,2223,Defensa / Suplente,2,2,4,0
Bryan Gil Salvatierra,Tottenham,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,0,1,1,0
Clement Lenglet,Tottenham,ENG-Premier League,2223,Defensa / Suplente,0,2,3,0
Cristian Romero,Tottenham,ENG-Premier League,2223,Defensa / Suplente,0,1,9,1
Davinson Sánchez,Tottenham,ENG-Premier League,2223,Defensa / Suplente,0,0,1,0
Dejan Kulusevski,Tottenham,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,2,7,2,0
Djed Spence,Tottenham,ENG-Premier League,2223,Suplente,0,0,0,0
Emerson,Tottenham,ENG-Premier League,2223,Defensa / Suplente,2,1,2,1
Eric Dier,Tottenham,ENG-Premier League,2223,Defensa / Suplente,2,1,4,0
Fraser Forster,Tottenham,ENG-Premier League,2223,Portero / Suplente,0,0,1,0
George Abbott,Tottenham,ENG-Premier League,2223,Suplente,0,0,0,0
Harry Kane,Tottenham,ENG-Premier League,2223,Delantero,30,3,6,0
Harvey White,Tottenham,ENG-Premier League,2223,Suplente,0,0,0,0
Hugo Lloris,Tottenham,ENG-Premier League,2223,Portero,0,0,0,0
Ivan Perisic,Tottenham,ENG-Premier League,2223,Defensa / Delantero / Suplente,1,8,6,0
Japhet Tanganga,Tottenham,ENG-Premier League,2223,Defensa / Suplente,0,0,0,0
Lucas Moura,Tottenham,ENG-Premier League,2223,Suplente,1,0,0,1
Matt Doherty,Tottenham,ENG-Premier League,2223,Defensa / Suplente,1,0,0,0
Matthew Craig,Tottenham,ENG-Premier League,2223,Suplente,0,0,0,0
Oliver Skipp,Tottenham,ENG-Premier League,2223,Centrocampista / Suplente,1,0,7,0
Pape Sarr,Tottenham,ENG-Premier League,2223,Centrocampista / Suplente,0,1,1,0
Pedro Porro,Tottenham,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,3,3,0,0
Pierre-Emile Højbjerg,Tottenham,ENG-Premier League,2223,Centrocampista,4,5,5,0
Richarlison,Tottenham,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,1,3,3,0
Rodrigo Bentancur,Tottenham,ENG-Premier League,2223,Centrocampista / Suplente,5,2,8,0
Ryan Sessegnon,Tottenham,ENG-Premier League,2223,Defensa / Suplente,2,0,4,0
Son Heung-Min,Tottenham,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,10,6,2,0
Yves Bissouma,Tottenham,ENG-Premier League,2223,Centrocampista / Suplente,0,0,6,0
Aaron Cresswell,West Ham,ENG-Premier League,2223,Defensa / Suplente,0,1,3,0
Alphonse Areola,West Ham,ENG-Premier League,2223,Portero / Suplente,0,0,0,0
Angelo Ogbonna,West Ham,ENG-Premier League,2223,Defensa / Suplente,0,0,0,0
Ben Johnson,West Ham,ENG-Premier League,2223,Defensa / Suplente,0,0,0,0
Conor Coventry,West Ham,ENG-Premier League,2223,Suplente,0,0,0,0
Craig Dawson,West Ham,ENG-Premier League,2223,Defensa,1,0,6,0
Declan Rice,West Ham,ENG-Premier League,2223,Centrocampista / Suplente,4,1,5,0
Divin Mubama,West Ham,ENG-Premier League,2223,Suplente,0,0,0,0
Emerson,West Ham,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,1,0,2,0
Flynn Downes,West Ham,ENG-Premier League,2223,Centrocampista / Suplente,0,0,2,0
Gianluca Scamacca,West Ham,ENG-Premier League,2223,Delantero / Suplente,3,0,3,0
Jarrod Bowen,West Ham,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,6,5,2,0
Kurt Zouma,West Ham,ENG-Premier League,2223,Defensa / Suplente,2,0,0,0
Lucas Paquetá,West Ham,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,4,3,5,0
Lukasz Fabianski,West Ham,ENG-Premier League,2223,Portero,0,0,1,0
Manuel Lanzini,West Ham,ENG-Premier League,2223,Centrocampista / Suplente,1,0,0,0
Maxwel Cornet,West Ham,ENG-Premier League,2223,Centrocampista / Suplente,0,0,0,0
Michail Antonio,West Ham,ENG-Premier League,2223,Delantero / Suplente,5,3,2,0
Naif Aguerd,West Ham,ENG-Premier League,2223,Defensa / Suplente,2,0,4,0
Pablo Fornals,West Ham,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,3,1,0,0
Said Benrahma,West Ham,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,6,3,0,0
Thilo Kehrer,West Ham,ENG-Premier League,2223,Defensa / Suplente,0,2,4,0
Tomas Soucek,West Ham,ENG-Premier League,2223,Centrocampista / Suplente,2,3,3,0
Vladimir Coufal,West Ham,ENG-Premier League,2223,Defensa / Suplente,0,1,5,0
Adama Traoré,Wolverhampton Wanderers,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,2,1,2,0
Boubacar Traore,Wolverhampton Wanderers,ENG-Premier League,2223,Centrocampista / Suplente,0,1,2,0
Chem Campbell,Wolverhampton Wanderers,ENG-Premier League,2223,Suplente,0,0,0,0
Connor Ronan,Wolverhampton Wanderers,ENG-Premier League,2223,Suplente,0,0,0,0
Daniel Bentley,Wolverhampton Wanderers,ENG-Premier League,2223,Portero,0,0,0,0
Daniel Podence,Wolverhampton Wanderers,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,6,0,5,0
Dexter Lembikisa,Wolverhampton Wanderers,ENG-Premier League,2223,Suplente,0,0,0,0
Diego Costa,Wolverhampton Wanderers,ENG-Premier League,2223,Delantero / Suplente,1,0,5,1
Gonçalo Guedes,Wolverhampton Wanderers,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,1,1,1,0
Hee-Chan Hwang,Wolverhampton Wanderers,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,3,1,1,0
Hugo Bueno,Wolverhampton Wanderers,ENG-Premier League,2223,Defensa / Suplente,0,1,1,0
Jonny,Wolverhampton Wanderers,ENG-Premier League,2223,Defensa / Suplente,1,0,3,1
Joseph Hodge,Wolverhampton Wanderers,ENG-Premier League,2223,Centrocampista / Suplente,0,0,1,0
José Sá,Wolverhampton Wanderers,ENG-Premier League,2223,Portero,0,0,2,0
João Gomes,Wolverhampton Wanderers,ENG-Premier League,2223,Centrocampista / Suplente,1,0,5,0
João Moutinho,Wolverhampton Wanderers,ENG-Premier League,2223,Centrocampista / Suplente,0,2,3,0
Mario Lemina,Wolverhampton Wanderers,ENG-Premier League,2223,Centrocampista / Suplente,0,1,2,1
Matheus Cunha,Wolverhampton Wanderers,ENG-Premier League,2223,Delantero / Suplente,2,0,1,0
Matheus Nunes,Wolverhampton Wanderers,ENG-Premier League,2223,Centrocampista / Suplente,1,1,2,0
Max Kilman,Wolverhampton Wanderers,ENG-Premier League,2223,Defensa,0,0,3,0
Nathan Collins,Wolverhampton Wanderers,ENG-Premier League,2223,Defensa / Suplente,0,0,2,1
Nélson Semedo,Wolverhampton Wanderers,ENG-Premier League,2223,Defensa / Suplente,0,1,11,1
Pablo Sarabia,Wolverhampton Wanderers,ENG-Premier League,2223,Delantero / Centrocampista / Suplente,1,0,3,0
Pedro Neto,Wolverhampton Wanderers,ENG-Premier League,2223,Defensa / Delantero / Centrocampista / Suplente,0,0,1,0
Rayan Ait Nouri,Wolverhampton Wanderers,ENG-Premier League,2223,Defensa / Suplente,1,0,4,0
Raúl Jiménez,Wolverhampton Wanderers,ENG-Premier League,2223,Delantero / Suplente,0,1,0,0
Rúben Neves,Wolverhampton Wanderers,ENG-Premier League,2223,Defensa / Centrocampista / Suplente,6,1,12,0
Sasa Kalajdzic,Wolverhampton Wanderers,ENG-Premier League,2223,Delantero,0,0,0,0
Toti,Wolverhampton Wanderers,ENG-Premier League,2223,Defensa / Suplente,1,0,6,0
Adrián Embarba,Almeria,ESP-La Liga,2223,Delantero / Centrocampista / Suplente,4,3,3,1
Alejandro Pozo,Almeria,ESP-La Liga,2223,Defensa / Centrocampista / Suplente,0,3,2,0
Arnau Puigmal,Almeria,ESP-La Liga,2223,Centrocampista / Suplente,1,0,4,0
