Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Woyo Coulibaly,Leicester,ENG-Premier League,2425,Defensa / Suplente,0,0,1,0
Alexis Mac Allister,Liverpool,ENG-Premier League,2425,Centrocampista / Suplente,5,5,6,0
Alisson,Liverpool,ENG-Premier League,2425,Portero,0,0,0,0
Andrew Robertson,Liverpool,ENG-Premier League,2425,Defensa / Suplente,0,1,3,1
Caoimhin Kelleher,Liverpool,ENG-Premier League,2425,Portero,0,0,0,0
Cody Gakpo,Liverpool,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,10,4,5,0
Conor Bradley,Liverpool,ENG-Premier League,2425,Defensa / Suplente,0,2,4,0
Curtis Jones,Liverpool,ENG-Premier League,2425,Defensa / Delantero / Centrocampista / Suplente,3,3,1,1
Darwin Núñez,Liverpool,ENG-Premier League,2425,Delantero / Suplente,5,2,8,0
Diogo Jota,Liverpool,ENG-Premier League,2425,Delantero / Suplente,6,3,2,0
Dominik Szoboszlai,Liverpool,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,6,6,6,0
Federico Chiesa,Liverpool,ENG-Premier League,2425,Delantero / Suplente,0,0,0,0
Harvey Elliott,Liverpool,ENG-Premier League,2425,Centrocampista / Suplente,1,2,1,0
Ibrahima Konaté,Liverpool,ENG-Premier League,2425,Defensa / Suplente,1,2,5,0
Jarell Quansah,Liverpool,ENG-Premier League,2425,Defensa / Suplente,0,0,2,0
Jayden Danns,Liverpool,ENG-Premier League,2425,Suplente,0,0,0,0
Joseph Gomez,Liverpool,ENG-Premier League,2425,Defensa / Suplente,0,0,1,0
Konstantinos Tsimikas,Liverpool,ENG-Premier League,2425,Defensa / Suplente,0,1,2,0
Luis Díaz,Liverpool,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,13,5,2,0
Mohamed Salah,Liverpool,ENG-Premier League,2425,Delantero / Centrocampista,29,18,1,0
Ryan Gravenberch,Liverpool,ENG-Premier League,2425,Centrocampista,0,4,6,1
Trent Alexander-Arnold,Liverpool,ENG-Premier League,2425,Defensa / Suplente,3,6,5,0
Virgil van Dijk,Liverpool,ENG-Premier League,2425,Defensa,3,1,5,0
Vítezslav Jaros,Liverpool,ENG-Premier League,2425,Suplente,0,0,0,0
Wataru Endo,Liverpool,ENG-Premier League,2425,Centrocampista / Suplente,0,0,0,0
Abduqodir Khusanov,Manchester City,ENG-Premier League,2425,Defensa,0,0,1,0
Bernardo Silva,Manchester City,ENG-Premier League,2425,Centrocampista / Suplente,4,4,7,0
Claudio Echeverri,Manchester City,ENG-Premier League,2425,Suplente,0,0,0,0
Divin Mubama,Manchester City,ENG-Premier League,2425,Suplente,0,0,0,0
Ederson,Manchester City,ENG-Premier League,2425,Portero,0,4,4,0
Erling Haaland,Manchester City,ENG-Premier League,2425,Delantero,22,3,2,0
Ilkay Gündogan,Manchester City,ENG-Premier League,2425,Centrocampista / Suplente,1,6,1,0
Jack Grealish,Manchester City,ENG-Premier League,2425,Centrocampista / Suplente,1,1,3,0
Jahmai Simpson-Pusey,Manchester City,ENG-Premier League,2425,Defensa / Suplente,0,0,1,0
James McAtee,Manchester City,ENG-Premier League,2425,Centrocampista / Suplente,3,0,1,0
John Stones,Manchester City,ENG-Premier League,2425,Defensa / Suplente,2,0,1,0
Josko Gvardiol,Manchester City,ENG-Premier League,2425,Defensa / Suplente,5,0,2,0
Jéremy Doku,Manchester City,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,3,6,1,0
Kevin De Bruyne,Manchester City,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,4,7,2,0
Kyle Walker,Manchester City,ENG-Premier League,2425,Defensa / Suplente,0,0,3,0
Manuel Akanji,Manchester City,ENG-Premier League,2425,Defensa / Suplente,0,0,3,0
Mateo Kovacic,Manchester City,ENG-Premier League,2425,Centrocampista / Suplente,6,2,5,1
Matheus Nunes,Manchester City,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,1,6,4,0
Nathan Aké,Manchester City,ENG-Premier League,2425,Defensa / Suplente,0,0,0,0
Nico González,Manchester City,ENG-Premier League,2425,Centrocampista / Suplente,1,0,3,0
Nico O'Reilly,Manchester City,ENG-Premier League,2425,Defensa / Suplente,2,0,0,0
Omar Marmoush,Manchester City,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,7,0,0,0
Oscar Bobb,Manchester City,ENG-Premier League,2425,Suplente,0,0,0,0
Phil Foden,Manchester City,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,7,2,2,0
Rico Lewis,Manchester City,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,1,2,3,1
Rodri,Manchester City,ENG-Premier League,2425,Centrocampista / Suplente,0,0,0,0
Rúben Dias,Manchester City,ENG-Premier League,2425,Defensa / Suplente,0,0,4,0
Stefan Ortega Moreno,Manchester City,ENG-Premier League,2425,Portero / Suplente,0,0,1,0
Sávio,Manchester City,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,1,8,3,0
Vitor Reis,Manchester City,ENG-Premier League,2425,Suplente,0,0,0,0
Alejandro Garnacho,Manchester United,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,6,2,3,0
Altay Bayindir,Manchester United,ENG-Premier League,2425,Portero,0,0,0,0
Amad Diallo Traore,Manchester United,ENG-Premier League,2425,Defensa / Delantero / Centrocampista / Suplente,8,6,5,0
André Onana,Manchester United,ENG-Premier League,2425,Portero,0,0,0,0
Antony,Manchester United,ENG-Premier League,2425,Suplente,0,0,0,0
Ayden Heaven,Manchester United,ENG-Premier League,2425,Defensa / Suplente,0,0,1,0
Bruno Fernandes,Manchester United,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,8,10,3,2
Casemiro,Manchester United,ENG-Premier League,2425,Centrocampista / Suplente,1,0,5,0
Chido Obi-Martin,Manchester United,ENG-Premier League,2425,Delantero / Suplente,0,0,1,0
Christian Eriksen,Manchester United,ENG-Premier League,2425,Centrocampista / Suplente,1,2,4,0
Diogo Dalot,Manchester United,ENG-Premier League,2425,Defensa / Suplente,0,3,5,0
Harry Amass,Manchester United,ENG-Premier League,2425,Defensa / Suplente,0,0,0,0
Harry Maguire,Manchester United,ENG-Premier League,2425,Defensa / Suplente,1,0,7,0
Jonny Evans,Manchester United,ENG-Premier League,2425,Defensa / Suplente,0,0,1,0
Joshua Zirkzee,Manchester United,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,3,1,2,0
Kobbie Mainoo,Manchester United,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,0,0,5,0
Leny Yoro,Manchester United,ENG-Premier League,2425,Defensa / Suplente,0,0,5,0
Lisandro Martínez,Manchester United,ENG-Premier League,2425,Defensa,2,1,7,0
Luke Shaw,Manchester United,ENG-Premier League,2425,Defensa / Suplente,0,0,1,0
Manuel Ugarte,Manchester United,ENG-Premier League,2425,Centrocampista / Suplente,1,2,11,0
Mason Mount,Manchester United,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,1,0,3,0
Matthijs de Ligt,Manchester United,ENG-Premier League,2425,Defensa / Suplente,2,0,3,0
Noussair Mazraoui,Manchester United,ENG-Premier League,2425,Defensa / Suplente,0,1,3,0
Patrick Dorgu,Manchester United,ENG-Premier League,2425,Defensa / Suplente,0,0,3,1
Rasmus Højlund,Manchester United,ENG-Premier League,2425,Delantero / Suplente,4,0,2,0
Scott McTominay,Manchester United,ENG-Premier League,2425,Suplente,0,0,0,0
Toby Collyer,Manchester United,ENG-Premier League,2425,Suplente,0,0,0,0
Tyler Fredricson,Manchester United,ENG-Premier League,2425,Defensa,0,0,0,0
Tyrell Malacia,Manchester United,ENG-Premier League,2425,Defensa / Suplente,0,0,1,0
Victor Lindelöf,Manchester United,ENG-Premier League,2425,Defensa / Suplente,0,0,1,0
Alexander Isak,Newcastle United,ENG-Premier League,2425,Delantero,23,6,1,0
Anthony Gordon,Newcastle United,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,6,5,2,0
Bruno Guimarães,Newcastle United,ENG-Premier League,2425,Centrocampista,5,6,7,0
Callum Wilson,Newcastle United,ENG-Premier League,2425,Delantero / Suplente,0,0,1,0
Dan Burn,Newcastle United,ENG-Premier League,2425,Defensa,1,1,11,0
Emil Krafth,Newcastle United,ENG-Premier League,2425,Defensa / Suplente,0,0,2,0
Fabian Schär,Newcastle United,ENG-Premier League,2425,Defensa / Suplente,4,0,9,1
Harvey Barnes,Newcastle United,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,9,4,0,0
Jacob Murphy,Newcastle United,ENG-Premier League,2425,Defensa / Delantero / Centrocampista / Suplente,8,11,4,0
Joe Willock,Newcastle United,ENG-Premier League,2425,Centrocampista / Suplente,0,2,4,0
Joelinton,Newcastle United,ENG-Premier League,2425,Delantero / Centrocampista,4,3,10,0
Kieran Trippier,Newcastle United,ENG-Premier League,2425,Defensa / Suplente,0,3,1,0
Lewis Hall,Newcastle United,ENG-Premier League,2425,Defensa / Suplente,0,4,3,0
Lewis Miley,Newcastle United,ENG-Premier League,2425,Centrocampista / Suplente,1,0,0,0
Lloyd Kelly,Newcastle United,ENG-Premier League,2425,Defensa / Suplente,0,1,2,0
Martin Dubravka,Newcastle United,ENG-Premier League,2425,Portero,0,0,0,0
Matt Targett,Newcastle United,ENG-Premier League,2425,Suplente,0,0,0,0
Miguel Almirón,Newcastle United,ENG-Premier League,2425,Delantero / Suplente,0,0,0,0
Nick Pope,Newcastle United,ENG-Premier League,2425,Portero,0,0,2,0
Sandro Tonali,Newcastle United,ENG-Premier League,2425,Centrocampista / Suplente,4,2,5,0
Sean Longstaff,Newcastle United,ENG-Premier League,2425,Centrocampista / Suplente,0,0,2,0
Sven Botman,Newcastle United,ENG-Premier League,2425,Defensa / Suplente,0,0,1,0
Valentino Livramento,Newcastle United,ENG-Premier League,2425,Defensa / Suplente,0,1,1,0
William Osula,Newcastle United,ENG-Premier League,2425,Suplente,1,0,0,0
Anthony Elanga,Nottingham Forest,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,6,11,1,0
Callum Hudson-Odoi,Nottingham Forest,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,5,2,2,0
Chris Wood,Nottingham Forest,ENG-Premier League,2425,Delantero / Suplente,20,3,1,0
Danilo,Nottingham Forest,ENG-Premier League,2425,Centrocampista / Suplente,0,0,0,0
Elliot Anderson,Nottingham Forest,ENG-Premier League,2425,Centrocampista / Suplente,2,6,10,0
Eric da Silva Moreira,Nottingham Forest,ENG-Premier League,2425,Suplente,0,0,0,0
Harry Toffolo,Nottingham Forest,ENG-Premier League,2425,Defensa / Suplente,0,0,1,0
Ibrahim Sangare,Nottingham Forest,ENG-Premier League,2425,Centrocampista / Suplente,0,1,3,0
James Ward-Prowse,Nottingham Forest,ENG-Premier League,2425,Centrocampista / Suplente,1,2,2,1
Jota Silva,Nottingham Forest,ENG-Premier League,2425,Centrocampista / Suplente,3,1,5,0
Matz Sels,Nottingham Forest,ENG-Premier League,2425,Portero,0,0,4,0
Morato,Nottingham Forest,ENG-Premier League,2425,Defensa / Suplente,0,0,5,0
Morgan Gibbs-White,Nottingham Forest,ENG-Premier League,2425,Centrocampista,7,8,9,1
Murillo,Nottingham Forest,ENG-Premier League,2425,Defensa,2,0,6,0
Neco Williams,Nottingham Forest,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,1,3,7,0
Nicolás Domínguez,Nottingham Forest,ENG-Premier League,2425,Centrocampista / Suplente,0,1,9,0
Nikola Milenkovic,Nottingham Forest,ENG-Premier League,2425,Defensa,5,2,4,0
Ola Aina,Nottingham Forest,ENG-Premier League,2425,Defensa / Centrocampista,2,1,5,0
Ramón Sosa,Nottingham Forest,ENG-Premier League,2425,Centrocampista / Suplente,1,0,1,0
Ryan Yates,Nottingham Forest,ENG-Premier League,2425,Centrocampista / Suplente,2,1,10,0
Taiwo Awoniyi,Nottingham Forest,ENG-Premier League,2425,Delantero / Suplente,1,0,0,0
Willy Boly,Nottingham Forest,ENG-Premier League,2425,Defensa / Suplente,0,0,1,0
Álex Moreno,Nottingham Forest,ENG-Premier League,2425,Defensa / Suplente,0,1,2,0
Aaron Ramsdale,Southampton,ENG-Premier League,2425,Portero,0,0,2,0
Adam Armstrong,Southampton,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,2,2,4,0
Adam Lallana,Southampton,ENG-Premier League,2425,Centrocampista / Suplente,0,2,4,0
Albert Grønbæk,Southampton,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,0,0,0,0
Alex McCarthy,Southampton,ENG-Premier League,2425,Portero,0,0,0,0
Armel Bella Kotchap,Southampton,ENG-Premier League,2425,Defensa / Suplente,0,0,0,0
Ben Brereton Díaz,Southampton,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,0,0,1,0
Cameron Archer,Southampton,ENG-Premier League,2425,Delantero / Suplente,2,0,0,0
Charlie Taylor,Southampton,ENG-Premier League,2425,Defensa / Suplente,0,0,1,0
Chimuanya Ugochukwu,Southampton,ENG-Premier League,2425,Centrocampista / Suplente,1,1,7,0
Flynn Downes,Southampton,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,1,0,12,0
Jack Stephens,Southampton,ENG-Premier League,2425,Defensa / Suplente,1,0,2,2
James Bree,Southampton,ENG-Premier League,2425,Defensa / Suplente,0,1,0,0
Jan Bednarek,Southampton,ENG-Premier League,2425,Defensa,2,0,7,0
Jay Robinson,Southampton,ENG-Premier League,2425,Centrocampista / Suplente,0,0,0,0
Joachim Kayi-Sanda,Southampton,ENG-Premier League,2425,Suplente,0,0,0,0
Joe Ayodele-Aribo,Southampton,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,3,0,1,0
Joe Lumley,Southampton,ENG-Premier League,2425,Portero,0,0,0,0
Kamaldeen Sulemana,Southampton,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,1,1,2,0
Kyle Walker-Peters,Southampton,ENG-Premier League,2425,Defensa / Centrocampista,0,2,5,0
Mateus Fernandes,Southampton,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,2,4,8,0
Maxwel Cornet,Southampton,ENG-Premier League,2425,Centrocampista / Suplente,0,0,1,0
Nathan Wood,Southampton,ENG-Premier League,2425,Defensa / Suplente,0,0,2,0
Paul Onuachu,Southampton,ENG-Premier League,2425,Delantero / Suplente,4,1,4,0
Ronnie Edwards,Southampton,ENG-Premier League,2425,Suplente,0,0,0,0
Ross Stewart,Southampton,ENG-Premier League,2425,Delantero / Suplente,1,0,1,0
Ryan Fraser,Southampton,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,0,0,0,1
Ryan Manning,Southampton,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,0,1,2,0
Samuel Amo-Ameyaw,Southampton,ENG-Premier League,2425,Suplente,0,0,1,0
Samuel Edozie,Southampton,ENG-Premier League,2425,Suplente,0,0,1,0
Taylor Harwood-Bellis,Southampton,ENG-Premier League,2425,Defensa / Suplente,1,0,9,0
Tyler Dibling,Southampton,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,2,0,6,0
Welington,Southampton,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,0,0,1,0
William Smallbone,Southampton,ENG-Premier League,2425,Centrocampista / Suplente,1,0,1,0
Yukinari Sugawara,Southampton,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,1,1,4,0
Alfie Dorrington,Tottenham,ENG-Premier League,2425,Suplente,0,0,0,0
Antonín Kinsky,Tottenham,ENG-Premier League,2425,Portero,0,0,0,0
Archie Gray,Tottenham,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,0,0,1,0
Ben Davies,Tottenham,ENG-Premier League,2425,Defensa / Suplente,0,0,5,0
Brandon Austin,Tottenham,ENG-Premier League,2425,Portero,0,0,0,0
Brennan Johnson,Tottenham,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,11,3,5,0
Cristian Romero,Tottenham,ENG-Premier League,2425,Defensa,1,0,3,0
Dane Scarlett,Tottenham,ENG-Premier League,2425,Suplente,0,1,0,0
Dejan Kulusevski,Tottenham,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,7,4,3,0
Djed Spence,Tottenham,ENG-Premier League,2425,Defensa / Suplente,1,2,2,1
Dominic Solanke,Tottenham,ENG-Premier League,2425,Delantero / Suplente,9,3,0,0
Fraser Forster,Tottenham,ENG-Premier League,2425,Portero,0,0,0,0
Guglielmo Vicario,Tottenham,ENG-Premier League,2425,Portero,0,0,1,0
Iyenoma Destiny Udogie,Tottenham,ENG-Premier League,2425,Defensa / Suplente,0,1,2,0
James Maddison,Tottenham,ENG-Premier League,2425,Centrocampista / Suplente,9,7,6,0
Kevin Danso,Tottenham,ENG-Premier League,2425,Defensa / Suplente,0,0,0,0
Lucas Bergvall,Tottenham,ENG-Premier League,2425,Centrocampista / Suplente,0,1,3,0
Mathys Tel,Tottenham,ENG-Premier League,2425,Delantero / Suplente,2,1,2,0
Micky van de Ven,Tottenham,ENG-Premier League,2425,Defensa / Suplente,0,2,4,0
Mikey Moore,Tottenham,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,0,1,0,0
Pape Sarr,Tottenham,ENG-Premier League,2425,Centrocampista / Suplente,3,2,6,0
Pedro Porro,Tottenham,ENG-Premier League,2425,Defensa / Suplente,2,6,5,0
Radu Dragusin,Tottenham,ENG-Premier League,2425,Defensa / Suplente,0,0,1,0
Richarlison,Tottenham,ENG-Premier League,2425,Delantero / Suplente,4,1,2,0
Rodrigo Bentancur,Tottenham,ENG-Premier League,2425,Centrocampista / Suplente,2,0,9,0
Sergio Reguilón,Tottenham,ENG-Premier League,2425,Defensa / Suplente,0,0,2,0
Son Heung-Min,Tottenham,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,7,9,1,0
Timo Werner,Tottenham,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,0,3,0,0
Will Lankshear,Tottenham,ENG-Premier League,2425,Suplente,0,0,0,0
Wilson Odobert,Tottenham,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,1,0,0,0
Yves Bissouma,Tottenham,ENG-Premier League,2425,Centrocampista / Suplente,2,0,7,0
Aaron Cresswell,West Ham,ENG-Premier League,2425,Defensa / Suplente,0,0,3,0
Aaron Wan-Bissaka,West Ham,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,2,5,1,0
Alphonse Areola,West Ham,ENG-Premier League,2425,Portero / Suplente,0,0,0,0
Andy Irving,West Ham,ENG-Premier League,2425,Centrocampista / Suplente,0,0,2,0
Carlos Soler,West Ham,ENG-Premier League,2425,Centrocampista / Suplente,1,1,6,0
Crysencio Summerville,West Ham,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,1,1,2,0
Danny Ings,West Ham,ENG-Premier League,2425,Delantero / Suplente,1,2,0,0
Edson Álvarez,West Ham,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,0,1,7,1
Emerson,West Ham,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,2,1,5,0
Guido Rodríguez,West Ham,ENG-Premier League,2425,Centrocampista / Suplente,0,1,6,0
Jarrod Bowen,West Ham,ENG-Premier League,2425,Delantero / Centrocampista,13,8,1,0
Jean-Clair Todibo,West Ham,ENG-Premier League,2425,Defensa / Suplente,0,0,3,0
Kaelan Casey,West Ham,ENG-Premier League,2425,Suplente,0,0,0,0
Konstantinos Mavropanos,West Ham,ENG-Premier League,2425,Defensa / Suplente,0,0,4,1
Lewis Orford,West Ham,ENG-Premier League,2425,Suplente,0,0,0,0
Lucas Paquetá,West Ham,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,4,0,9,0
Luis Guilherme,West Ham,ENG-Premier League,2425,Centrocampista / Suplente,0,0,0,0
Lukasz Fabianski,West Ham,ENG-Premier League,2425,Portero / Suplente,0,0,2,0
Max Kilman,West Ham,ENG-Premier League,2425,Defensa,0,1,5,0
Michail Antonio,West Ham,ENG-Premier League,2425,Delantero / Suplente,1,1,1,0
Mohammed Kudus,West Ham,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,5,3,2,1
Niclas Füllkrug,West Ham,ENG-Premier League,2425,Delantero / Suplente,3,2,2,0
Oliver Scarles,West Ham,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,0,0,1,0
Tomas Soucek,West Ham,ENG-Premier League,2425,Centrocampista / Suplente,9,1,8,0
Vladimir Coufal,West Ham,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,0,0,5,0
Alfie Pond,Wolverhampton Wanderers,ENG-Premier League,2425,Suplente,0,0,0,0
André,Wolverhampton Wanderers,ENG-Premier League,2425,Centrocampista / Suplente,0,0,7,0
Boubacar Traore,Wolverhampton Wanderers,ENG-Premier League,2425,Suplente,0,0,0,0
Carlos Forbs,Wolverhampton Wanderers,ENG-Premier League,2425,Centrocampista / Suplente,0,0,2,0
Chiquinho,Wolverhampton Wanderers,ENG-Premier League,2425,Suplente,0,0,0,0
Craig Dawson,Wolverhampton Wanderers,ENG-Premier League,2425,Defensa / Suplente,0,0,2,0
Daniel Bentley,Wolverhampton Wanderers,ENG-Premier League,2425,Portero,0,0,0,0
Daniel Podence,Wolverhampton Wanderers,ENG-Premier League,2425,Suplente,0,0,0,0
Emmanuel Agbadou,Wolverhampton Wanderers,ENG-Premier League,2425,Defensa,1,0,3,0
Gonçalo Guedes,Wolverhampton Wanderers,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,2,4,1,0
Hee-Chan Hwang,Wolverhampton Wanderers,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,2,0,0,0
Jean-Ricner Bellegarde,Wolverhampton Wanderers,ENG-Premier League,2425,Centrocampista / Suplente,2,7,3,0
José Sá,Wolverhampton Wanderers,ENG-Premier League,2425,Portero,0,0,2,0
João Gomes,Wolverhampton Wanderers,ENG-Premier League,2425,Centrocampista / Suplente,3,1,9,1
Jørgen Strand Larsen,Wolverhampton Wanderers,ENG-Premier League,2425,Delantero / Suplente,14,4,4,0
Mario Lemina,Wolverhampton Wanderers,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,1,3,4,0
Marshall Munetsi,Wolverhampton Wanderers,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,2,1,0,0
Mateus Mané,Wolverhampton Wanderers,ENG-Premier League,2425,Suplente,0,0,0,0
Matheus Cunha,Wolverhampton Wanderers,ENG-Premier League,2425,Delantero / Centrocampista / Suplente,15,6,4,0
Matt Doherty,Wolverhampton Wanderers,ENG-Premier League,2425,Defensa / Suplente,2,1,6,0
Nasser Djiga,Wolverhampton Wanderers,ENG-Premier League,2425,Defensa / Suplente,0,0,0,0
Nélson Semedo,Wolverhampton Wanderers,ENG-Premier League,2425,Defensa / Suplente,0,4,8,0
Pablo Sarabia,Wolverhampton Wanderers,ENG-Premier League,2425,Centrocampista / Suplente,3,2,2,0
Pedro Lima,Wolverhampton Wanderers,ENG-Premier League,2425,Defensa / Suplente,0,0,0,0
Rayan Ait Nouri,Wolverhampton Wanderers,ENG-Premier League,2425,Defensa / Centrocampista,4,7,6,0
Rodrigo Gomes,Wolverhampton Wanderers,ENG-Premier League,2425,Defensa / Centrocampista / Suplente,2,0,0,0
Sam Johnstone,Wolverhampton Wanderers,ENG-Premier League,2425,Portero,0,0,0,0
Santiago Bueno,Wolverhampton Wanderers,ENG-Premier League,2425,Defensa / Suplente,0,0,2,0
