Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Thiago Alcántara,Liverpool,ENG-Premier League,2324,Suplente,0,0,0,0
Trent Alexander-Arnold,Liverpool,ENG-Premier League,2324,Defensa / Suplente,3,4,6,0
Virgil van Dijk,Liverpool,ENG-Premier League,2324,Defensa,2,2,3,1
Wataru Endo,Liverpool,ENG-Premier League,2324,Centrocampista / Suplente,1,0,10,0
Albert Sambi Lokonga,Luton,ENG-Premier League,2324,Centrocampista / Suplente,1,3,4,0
Alfie Doughty,Luton,ENG-Premier League,2324,Defensa / Suplente,2,8,5,0
Amari'i Bell,Luton,ENG-Premier League,2324,Defensa,0,0,0,0
Andros Townsend,Luton,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,1,3,1,0
Carlton Morris,Luton,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,11,4,4,0
Cauley Woodrow,Luton,ENG-Premier League,2324,Delantero / Suplente,1,1,2,0
Chiedozie Ogbene,Luton,ENG-Premier League,2324,Defensa / Delantero / Centrocampista / Suplente,4,1,1,0
Daiki Hashioka,Luton,ENG-Premier League,2324,Defensa / Suplente,0,0,0,0
Elijah Adebayo,Luton,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,10,0,1,0
Fred Onyedinma,Luton,ENG-Premier League,2324,Defensa / Suplente,0,0,1,0
Gabriel Osho,Luton,ENG-Premier League,2324,Defensa,2,0,3,0
Issa Kabore,Luton,ENG-Premier League,2324,Defensa / Suplente,0,2,7,0
Jacob Brown,Luton,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,2,0,4,0
James Shea,Luton,ENG-Premier League,2324,Suplente,0,0,0,0
Jordan Clark,Luton,ENG-Premier League,2324,Centrocampista / Suplente,1,1,4,0
Joseph Johnson,Luton,ENG-Premier League,2324,Suplente,0,0,1,0
Luke Berry,Luton,ENG-Premier League,2324,Centrocampista / Suplente,2,1,1,0
Mads Andersen,Luton,ENG-Premier League,2324,Defensa / Suplente,1,0,1,0
Marvelous Nakamba,Luton,ENG-Premier League,2324,Centrocampista,0,0,5,0
Pelly Ruddock Mpanzu,Luton,ENG-Premier League,2324,Centrocampista / Suplente,0,0,1,0
Reece Burke,Luton,ENG-Premier League,2324,Defensa / Suplente,0,4,5,0
Ross Barkley,Luton,ENG-Premier League,2324,Centrocampista / Suplente,5,4,6,0
Ryan John Giles,Luton,ENG-Premier League,2324,Defensa / Suplente,0,0,0,0
Tahith Chong,Luton,ENG-Premier League,2324,Defensa / Delantero / Centrocampista / Suplente,4,0,4,0
Teden Mengi,Luton,ENG-Premier League,2324,Defensa / Suplente,1,0,3,0
Thomas Kaminski,Luton,ENG-Premier League,2324,Portero,0,0,3,0
Tom Lockyer,Luton,ENG-Premier League,2324,Defensa,1,1,4,0
Zack Nelson,Luton,ENG-Premier League,2324,Suplente,0,0,0,0
Aymeric Laporte,Manchester City,ENG-Premier League,2324,Suplente,0,0,0,0
Bernardo Silva,Manchester City,ENG-Premier League,2324,Centrocampista / Suplente,6,9,8,0
Ederson,Manchester City,ENG-Premier League,2324,Portero,0,0,5,0
Erling Haaland,Manchester City,ENG-Premier League,2324,Delantero / Suplente,27,5,1,0
Jack Grealish,Manchester City,ENG-Premier League,2324,Centrocampista / Suplente,3,1,6,0
James McAtee,Manchester City,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,3,3,2,0
John Stones,Manchester City,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,1,0,2,0
Josko Gvardiol,Manchester City,ENG-Premier League,2324,Defensa / Suplente,4,1,3,0
Julián Álvarez,Manchester City,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,11,8,2,0
Jéremy Doku,Manchester City,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,3,8,3,0
Kalvin Phillips,Manchester City,ENG-Premier League,2324,Centrocampista / Suplente,0,0,1,1
Kevin De Bruyne,Manchester City,ENG-Premier League,2324,Centrocampista / Suplente,4,10,2,0
Kyle Walker,Manchester City,ENG-Premier League,2324,Defensa / Suplente,0,4,2,0
Manuel Akanji,Manchester City,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,2,0,2,1
Mateo Kovacic,Manchester City,ENG-Premier League,2324,Centrocampista / Suplente,1,0,4,0
Matheus Nunes,Manchester City,ENG-Premier League,2324,Centrocampista / Suplente,0,2,0,1
Nathan Aké,Manchester City,ENG-Premier League,2324,Defensa / Suplente,2,2,0,0
Oscar Bobb,Manchester City,ENG-Premier League,2324,Centrocampista / Suplente,1,1,0,0
Phil Foden,Manchester City,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,19,8,2,0
Rico Lewis,Manchester City,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,2,0,1,0
Rodri,Manchester City,ENG-Premier League,2324,Centrocampista,8,9,8,1
Rúben Dias,Manchester City,ENG-Premier League,2324,Defensa / Suplente,0,0,0,0
Sergio Gómez,Manchester City,ENG-Premier League,2324,Suplente,0,1,0,0
Stefan Ortega Moreno,Manchester City,ENG-Premier League,2324,Portero / Suplente,0,0,0,0
Aaron Wan-Bissaka,Manchester United,ENG-Premier League,2324,Defensa / Suplente,0,2,4,0
Alejandro Garnacho,Manchester United,ENG-Premier League,2324,Centrocampista / Suplente,7,4,4,0
Amad Diallo Traore,Manchester United,ENG-Premier League,2324,Centrocampista / Suplente,1,1,1,0
André Onana,Manchester United,ENG-Premier League,2324,Portero,0,0,5,0
Anthony Martial,Manchester United,ENG-Premier League,2324,Delantero / Suplente,1,0,0,0
Antony,Manchester United,ENG-Premier League,2324,Centrocampista / Suplente,1,1,5,0
Bruno Fernandes,Manchester United,ENG-Premier League,2324,Delantero / Centrocampista,10,8,9,0
Casemiro,Manchester United,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,1,2,7,0
Christian Eriksen,Manchester United,ENG-Premier League,2324,Centrocampista / Suplente,1,2,1,0
Daniel Gore,Manchester United,ENG-Premier League,2324,Suplente,0,0,0,0
Diogo Dalot,Manchester United,ENG-Premier League,2324,Defensa / Suplente,2,3,4,1
Donny van de Beek,Manchester United,ENG-Premier League,2324,Suplente,0,0,0,0
Ethan Wheatley,Manchester United,ENG-Premier League,2324,Suplente,0,0,0,0
Facundo Pellistri,Manchester United,ENG-Premier League,2324,Centrocampista / Suplente,0,1,0,0
Hannibal Mejbri,Manchester United,ENG-Premier League,2324,Centrocampista / Suplente,1,0,1,0
Harry Maguire,Manchester United,ENG-Premier League,2324,Defensa / Suplente,2,2,3,0
Jadon Sancho,Manchester United,ENG-Premier League,2324,Suplente,0,0,0,0
Jonny Evans,Manchester United,ENG-Premier League,2324,Defensa / Suplente,0,1,2,0
Kobbie Mainoo,Manchester United,ENG-Premier League,2324,Centrocampista,3,1,3,0
Lisandro Martínez,Manchester United,ENG-Premier League,2324,Defensa / Suplente,0,1,3,0
Luke Shaw,Manchester United,ENG-Premier League,2324,Defensa,0,0,6,0
Marcus Rashford,Manchester United,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,7,2,2,0
Mason Mount,Manchester United,ENG-Premier League,2324,Centrocampista / Suplente,1,0,2,0
Omari Forson,Manchester United,ENG-Premier League,2324,Centrocampista / Suplente,0,1,0,0
Raphael Varane,Manchester United,ENG-Premier League,2324,Defensa / Suplente,1,0,2,0
Rasmus Højlund,Manchester United,ENG-Premier League,2324,Delantero / Suplente,10,2,2,0
Scott McTominay,Manchester United,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,7,1,2,0
Sofyan Amrabat,Manchester United,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,0,0,6,0
Victor Lindelöf,Manchester United,ENG-Premier League,2324,Defensa / Suplente,1,1,2,0
Willy Kambwala,Manchester United,ENG-Premier League,2324,Defensa / Suplente,0,0,1,0
Alex Murphy,Newcastle United,ENG-Premier League,2324,Suplente,0,0,0,0
Alexander Isak,Newcastle United,ENG-Premier League,2324,Delantero / Suplente,21,2,1,0
Amadou Diallo,Newcastle United,ENG-Premier League,2324,Suplente,0,0,0,0
Anthony Gordon,Newcastle United,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,11,10,10,1
Ben Parkinson,Newcastle United,ENG-Premier League,2324,Suplente,0,0,0,0
Bruno Guimarães,Newcastle United,ENG-Premier League,2324,Centrocampista,7,8,8,0
Callum Wilson,Newcastle United,ENG-Premier League,2324,Delantero / Suplente,9,1,3,0
Dan Burn,Newcastle United,ENG-Premier League,2324,Defensa / Suplente,2,2,4,0
Elliot Anderson,Newcastle United,ENG-Premier League,2324,Defensa / Delantero / Centrocampista / Suplente,0,2,3,0
Emil Krafth,Newcastle United,ENG-Premier League,2324,Defensa / Suplente,0,0,2,0
Fabian Schär,Newcastle United,ENG-Premier League,2324,Defensa / Suplente,4,1,5,0
Harvey Barnes,Newcastle United,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,5,3,3,0
Jacob Murphy,Newcastle United,ENG-Premier League,2324,Defensa / Delantero / Centrocampista / Suplente,3,7,1,0
Jamaal Lascelles,Newcastle United,ENG-Premier League,2324,Defensa / Suplente,1,0,4,0
Joe White,Newcastle United,ENG-Premier League,2324,Suplente,0,0,1,0
Joe Willock,Newcastle United,ENG-Premier League,2324,Centrocampista / Suplente,1,0,0,0
Joelinton,Newcastle United,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,2,1,6,0
Kieran Trippier,Newcastle United,ENG-Premier League,2324,Defensa / Suplente,1,10,5,0
Lewis Hall,Newcastle United,ENG-Premier League,2324,Defensa / Suplente,1,0,2,0
Lewis Miley,Newcastle United,ENG-Premier League,2324,Centrocampista / Suplente,1,3,1,0
Loris Karius,Newcastle United,ENG-Premier League,2324,Portero,0,0,0,0
Martin Dubravka,Newcastle United,ENG-Premier League,2324,Portero / Suplente,0,0,1,0
Matt Ritchie,Newcastle United,ENG-Premier League,2324,Suplente,1,0,1,0
Matt Targett,Newcastle United,ENG-Premier League,2324,Defensa / Suplente,0,0,1,0
Michael Ndiweni,Newcastle United,ENG-Premier League,2324,Suplente,0,0,0,0
Miguel Almirón,Newcastle United,ENG-Premier League,2324,Delantero / Suplente,3,1,2,0
Nick Pope,Newcastle United,ENG-Premier League,2324,Portero,0,0,1,0
Paul Dummett,Newcastle United,ENG-Premier League,2324,Suplente,0,0,0,0
Sandro Tonali,Newcastle United,ENG-Premier League,2324,Centrocampista / Suplente,1,0,2,0
Sean Longstaff,Newcastle United,ENG-Premier League,2324,Centrocampista / Suplente,6,2,7,0
Sven Botman,Newcastle United,ENG-Premier League,2324,Defensa / Suplente,2,2,2,0
Valentino Livramento,Newcastle United,ENG-Premier League,2324,Defensa / Suplente,1,0,1,0
Andrew Omobamidele,Nottingham Forest,ENG-Premier League,2324,Defensa / Suplente,0,0,2,0
Andrey Santos,Nottingham Forest,ENG-Premier League,2324,Suplente,0,0,0,0
Anthony Elanga,Nottingham Forest,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,5,9,1,0
Brandon Aguilera,Nottingham Forest,ENG-Premier League,2324,Suplente,0,0,0,0
Brennan Johnson,Nottingham Forest,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,5,10,3,0
Callum Hudson-Odoi,Nottingham Forest,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,8,1,0,0
Cheikhou Kouyaté,Nottingham Forest,ENG-Premier League,2324,Centrocampista / Suplente,0,0,2,0
Chris Wood,Nottingham Forest,ENG-Premier League,2324,Delantero / Suplente,14,1,0,0
Danilo,Nottingham Forest,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,2,2,4,0
Divock Origi,Nottingham Forest,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,0,1,1,0
Felipe,Nottingham Forest,ENG-Premier League,2324,Defensa / Suplente,0,0,3,0
Giovanni Reyna,Nottingham Forest,ENG-Premier League,2324,Centrocampista / Suplente,0,1,0,0
Gonzalo Montiel,Nottingham Forest,ENG-Premier League,2324,Defensa / Suplente,0,2,5,0
Harry Toffolo,Nottingham Forest,ENG-Premier League,2324,Defensa / Suplente,1,3,3,0
Ibrahim Sangare,Nottingham Forest,ENG-Premier League,2324,Centrocampista / Suplente,0,0,6,0
Joe Worrall,Nottingham Forest,ENG-Premier League,2324,Defensa / Suplente,0,0,0,1
Matt Turner,Nottingham Forest,ENG-Premier League,2324,Portero,0,0,1,0
Matz Sels,Nottingham Forest,ENG-Premier League,2324,Portero,0,0,1,0
Morgan Gibbs-White,Nottingham Forest,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,5,10,9,0
Moussa Niakhate,Nottingham Forest,ENG-Premier League,2324,Defensa / Suplente,1,0,3,1
Murillo,Nottingham Forest,ENG-Premier League,2324,Defensa,0,2,5,0
Neco Williams,Nottingham Forest,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,0,1,4,0
Nicolás Domínguez,Nottingham Forest,ENG-Premier League,2324,Centrocampista / Suplente,2,2,4,0
Nuno Tavares,Nottingham Forest,ENG-Premier League,2324,Defensa / Suplente,0,0,2,0
Odisseas Vlachodimos,Nottingham Forest,ENG-Premier League,2324,Portero,0,0,0,0
Ola Aina,Nottingham Forest,ENG-Premier League,2324,Defensa / Suplente,1,1,3,0
Orel Mangala,Nottingham Forest,ENG-Premier League,2324,Centrocampista / Suplente,1,0,6,0
Rodrigo Ribeiro,Nottingham Forest,ENG-Premier League,2324,Suplente,0,0,0,0
Ryan Yates,Nottingham Forest,ENG-Premier League,2324,Centrocampista / Suplente,1,1,6,0
Scott McKenna,Nottingham Forest,ENG-Premier League,2324,Defensa,0,0,0,0
Serge Aurier,Nottingham Forest,ENG-Premier League,2324,Defensa / Suplente,0,2,2,0
Taiwo Awoniyi,Nottingham Forest,ENG-Premier League,2324,Delantero / Suplente,6,3,2,0
Willy Boly,Nottingham Forest,ENG-Premier League,2324,Defensa / Suplente,2,1,1,1
Andre Brooks,Sheffield United,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,0,0,1,0
Anel Ahmedhodzic,Sheffield United,ENG-Premier League,2324,Defensa / Suplente,2,0,9,1
Anis Ben Slimane,Sheffield United,ENG-Premier League,2324,Centrocampista / Suplente,0,0,2,0
Antwoine Hackford,Sheffield United,ENG-Premier League,2324,Suplente,0,0,0,0
Auston Trusty,Sheffield United,ENG-Premier League,2324,Defensa / Suplente,0,0,4,0
Ben Brereton Díaz,Sheffield United,ENG-Premier League,2324,Delantero / Centrocampista,6,1,3,0
Ben Osborn,Sheffield United,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,0,2,3,0
Bénie Traoré,Sheffield United,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,0,0,0,0
Chris Basham,Sheffield United,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,0,0,1,0
Daniel Jebbison,Sheffield United,ENG-Premier League,2324,Suplente,0,0,0,0
George Baldock,Sheffield United,ENG-Premier League,2324,Defensa / Suplente,0,1,4,0
Gustavo Hamer,Sheffield United,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,4,6,9,0
Ivo Grbic,Sheffield United,ENG-Premier League,2324,Portero,0,0,1,0
Jack Robinson,Sheffield United,ENG-Premier League,2324,Defensa / Suplente,1,1,10,0
Jayden Bogle,Sheffield United,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,3,0,8,0
John Egan,Sheffield United,ENG-Premier League,2324,Defensa,0,0,2,0
John Fleck,Sheffield United,ENG-Premier League,2324,Centrocampista / Suplente,0,0,1,0
Luke Thomas,Sheffield United,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,0,0,3,0
Mason Holgate,Sheffield United,ENG-Premier League,2324,Defensa / Suplente,0,0,3,1
Max Lowe,Sheffield United,ENG-Premier League,2324,Defensa / Suplente,0,0,1,0
Oliver Arblaster,Sheffield United,ENG-Premier League,2324,Centrocampista / Suplente,0,0,2,0
Oliver McBurnie,Sheffield United,ENG-Premier League,2324,Delantero / Suplente,6,3,3,2
Oliver Norwood,Sheffield United,ENG-Premier League,2324,Centrocampista / Suplente,1,0,8,0
Rhian Brewster,Sheffield United,ENG-Premier League,2324,Delantero / Suplente,0,0,0,1
Rhys Norrington-Davies,Sheffield United,ENG-Premier League,2324,Defensa / Suplente,0,0,1,0
Ryan Oné,Sheffield United,ENG-Premier League,2324,Suplente,0,0,0,0
Sam Curtis,Sheffield United,ENG-Premier League,2324,Suplente,0,0,0,0
Sydie Peck,Sheffield United,ENG-Premier League,2324,Suplente,0,0,0,0
Tom Davies,Sheffield United,ENG-Premier League,2324,Centrocampista / Suplente,0,0,2,0
Vinicius Souza,Sheffield United,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,1,0,3,0
Wes Foderingham,Sheffield United,ENG-Premier League,2324,Portero / Suplente,0,0,2,0
William Osula,Sheffield United,ENG-Premier League,2324,Delantero / Suplente,0,0,4,0
Yasser Larouci,Sheffield United,ENG-Premier League,2324,Defensa / Suplente,0,0,1,0
Alejo Véliz,Tottenham,ENG-Premier League,2324,Suplente,1,0,1,0
Ben Davies,Tottenham,ENG-Premier League,2324,Defensa / Suplente,1,0,2,0
Bryan Gil Salvatierra,Tottenham,ENG-Premier League,2324,Centrocampista / Suplente,0,0,0,0
Cristian Romero,Tottenham,ENG-Premier League,2324,Defensa,5,0,7,1
Dane Scarlett,Tottenham,ENG-Premier League,2324,Suplente,0,0,0,0
Davinson Sánchez,Tottenham,ENG-Premier League,2324,Suplente,0,0,1,0
Dejan Kulusevski,Tottenham,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,8,3,7,0
Emerson,Tottenham,ENG-Premier League,2324,Defensa / Suplente,1,0,4,0
Eric Dier,Tottenham,ENG-Premier League,2324,Defensa / Suplente,0,0,0,0
Giovani Lo Celso,Tottenham,ENG-Premier League,2324,Centrocampista / Suplente,2,2,2,0
Guglielmo Vicario,Tottenham,ENG-Premier League,2324,Portero,0,0,2,0
Ivan Perisic,Tottenham,ENG-Premier League,2324,Suplente,0,1,2,0
Iyenoma Destiny Udogie,Tottenham,ENG-Premier League,2324,Defensa,2,3,5,1
James Maddison,Tottenham,ENG-Premier League,2324,Centrocampista / Suplente,4,9,5,0
Jamie Donley,Tottenham,ENG-Premier League,2324,Suplente,0,0,1,0
Manor Solomon,Tottenham,ENG-Premier League,2324,Centrocampista / Suplente,0,2,1,0
Micky van de Ven,Tottenham,ENG-Premier League,2324,Defensa,3,0,5,0
Mikey Moore,Tottenham,ENG-Premier League,2324,Suplente,0,0,0,0
Oliver Skipp,Tottenham,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,0,0,3,0
Pape Sarr,Tottenham,ENG-Premier League,2324,Centrocampista / Suplente,3,3,9,0
Pedro Porro,Tottenham,ENG-Premier League,2324,Defensa,3,7,3,0
Pierre-Emile Højbjerg,Tottenham,ENG-Premier League,2324,Centrocampista / Suplente,0,0,4,0
Radu Dragusin,Tottenham,ENG-Premier League,2324,Defensa / Suplente,0,0,1,0
Richarlison,Tottenham,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,11,4,3,0
Rodrigo Bentancur,Tottenham,ENG-Premier League,2324,Centrocampista / Suplente,1,1,7,0
Son Heung-Min,Tottenham,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,17,10,1,0
Timo Werner,Tottenham,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,2,3,1,0
Yves Bissouma,Tottenham,ENG-Premier League,2324,Centrocampista / Suplente,0,0,8,2
Aaron Cresswell,West Ham,ENG-Premier League,2324,Defensa / Suplente,0,0,1,0
Alphonse Areola,West Ham,ENG-Premier League,2324,Portero,0,0,1,0
Angelo Ogbonna,West Ham,ENG-Premier League,2324,Defensa / Suplente,0,0,1,0
Ben Johnson,West Ham,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,0,0,1,0
Danny Ings,West Ham,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,1,0,1,0
Divin Mubama,West Ham,ENG-Premier League,2324,Suplente,0,0,0,0
Edson Álvarez,West Ham,ENG-Premier League,2324,Centrocampista / Suplente,1,1,11,0
Emerson,West Ham,ENG-Premier League,2324,Defensa / Suplente,1,2,10,0
George Earthy,West Ham,ENG-Premier League,2324,Suplente,1,0,0,0
James Ward-Prowse,West Ham,ENG-Premier League,2324,Centrocampista / Suplente,7,7,4,0
Jarrod Bowen,West Ham,ENG-Premier League,2324,Delantero / Centrocampista,16,6,2,0
Kaelan Casey,West Ham,ENG-Premier League,2324,Suplente,0,0,0,0
Konstantinos Mavropanos,West Ham,ENG-Premier League,2324,Defensa / Suplente,1,0,2,0
Kurt Zouma,West Ham,ENG-Premier League,2324,Defensa / Suplente,3,0,3,0
Lucas Paquetá,West Ham,ENG-Premier League,2324,Delantero / Centrocampista,4,6,10,0
Lukasz Fabianski,West Ham,ENG-Premier League,2324,Portero / Suplente,0,0,0,0
Maxwel Cornet,West Ham,ENG-Premier League,2324,Centrocampista / Suplente,1,0,0,0
Michail Antonio,West Ham,ENG-Premier League,2324,Delantero / Suplente,6,2,6,0
Mohammed Kudus,West Ham,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,8,6,6,0
Naif Aguerd,West Ham,ENG-Premier League,2324,Defensa,1,0,1,1
Pablo Fornals,West Ham,ENG-Premier League,2324,Centrocampista / Suplente,0,0,0,0
Said Benrahma,West Ham,ENG-Premier League,2324,Centrocampista / Suplente,0,1,1,0
Thilo Kehrer,West Ham,ENG-Premier League,2324,Suplente,0,0,2,0
Tomas Soucek,West Ham,ENG-Premier League,2324,Centrocampista / Suplente,7,2,7,0
Vladimir Coufal,West Ham,ENG-Premier League,2324,Defensa,0,7,5,1
Boubacar Traore,Wolverhampton Wanderers,ENG-Premier League,2324,Centrocampista / Suplente,0,0,4,0
Craig Dawson,Wolverhampton Wanderers,ENG-Premier League,2324,Defensa,1,1,7,0
Daniel Bentley,Wolverhampton Wanderers,ENG-Premier League,2324,Portero / Suplente,0,0,0,0
Enso González,Wolverhampton Wanderers,ENG-Premier League,2324,Suplente,0,0,0,0
Fabio Silva,Wolverhampton Wanderers,ENG-Premier League,2324,Delantero / Suplente,0,0,2,0
Hee-Chan Hwang,Wolverhampton Wanderers,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,12,3,6,0
Hugo Bueno,Wolverhampton Wanderers,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,0,0,1,0
Jean-Ricner Bellegarde,Wolverhampton Wanderers,ENG-Premier League,2324,Defensa / Delantero / Centrocampista / Suplente,2,1,0,1
Jonny,Wolverhampton Wanderers,ENG-Premier League,2324,Suplente,0,0,0,0
José Sá,Wolverhampton Wanderers,ENG-Premier League,2324,Portero,0,0,1,0
João Gomes,Wolverhampton Wanderers,ENG-Premier League,2324,Centrocampista / Suplente,2,1,11,0
Leon Chiwome,Wolverhampton Wanderers,ENG-Premier League,2324,Delantero / Suplente,0,0,0,0
Mario Lemina,Wolverhampton Wanderers,ENG-Premier League,2324,Centrocampista / Suplente,4,1,10,1
Matheus Cunha,Wolverhampton Wanderers,ENG-Premier League,2324,Delantero / Centrocampista / Suplente,12,7,8,0
Matt Doherty,Wolverhampton Wanderers,ENG-Premier League,2324,Defensa / Centrocampista / Suplente,1,0,2,0
Max Kilman,Wolverhampton Wanderers,ENG-Premier League,2324,Defensa,2,0,7,0
Nathan Fraser,Wolverhampton Wanderers,ENG-Premier League,2324,Delantero / Suplente,0,0,1,0
Nélson Semedo,Wolverhampton Wanderers,ENG-Premier League,2324,Defensa / Centrocampista,0,1,10,1
