Jugador,Equipo,Liga,Temporada,Posicion,Goles,Asistencias,Tarjetas_Amarillas,Tarjetas_Rojas
Phil Foden,Manchester City,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,9,5,0,0
Raheem Sterling,Manchester City,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,10,7,4,0
Riyad Mahrez,Manchester City,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,9,6,0,0
Rodri,Manchester City,ENG-Premier League,2021,Centrocampista / Suplente,2,2,6,0
Rúben Dias,Manchester City,ENG-Premier League,2021,Defensa,1,0,4,0
Scott Carson,Manchester City,ENG-Premier League,2021,Portero,0,0,0,0
Sergio Agüero,Manchester City,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,4,1,0,0
Zack Steffen,Manchester City,ENG-Premier League,2021,Portero,0,0,0,0
Aaron Wan-Bissaka,Manchester United,ENG-Premier League,2021,Defensa,2,4,3,0
Alex Telles,Manchester United,ENG-Premier League,2021,Defensa / Suplente,0,2,0,0
Amad Diallo Traore,Manchester United,ENG-Premier League,2021,Centrocampista / Suplente,0,1,0,0
Anthony Elanga,Manchester United,ENG-Premier League,2021,Delantero / Centrocampista,1,0,0,0
Anthony Martial,Manchester United,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,4,3,0,1
Axel Tuanzebe,Manchester United,ENG-Premier League,2021,Defensa / Suplente,0,0,2,0
Brandon Williams,Manchester United,ENG-Premier League,2021,Defensa / Suplente,0,0,0,0
Bruno Fernandes,Manchester United,ENG-Premier League,2021,Centrocampista / Suplente,18,12,6,0
Daniel James,Manchester United,ENG-Premier League,2021,Centrocampista / Suplente,3,1,3,0
David de Gea,Manchester United,ENG-Premier League,2021,Portero,0,0,0,0
Dean Henderson,Manchester United,ENG-Premier League,2021,Portero / Suplente,0,0,3,0
Donny van de Beek,Manchester United,ENG-Premier League,2021,Centrocampista / Suplente,1,1,1,0
Edinson Cavani,Manchester United,ENG-Premier League,2021,Delantero / Suplente,10,3,4,0
Eric Bailly,Manchester United,ENG-Premier League,2021,Defensa / Suplente,0,0,3,0
Fred,Manchester United,ENG-Premier League,2021,Centrocampista / Suplente,1,0,5,0
Hannibal Mejbri,Manchester United,ENG-Premier League,2021,Suplente,0,0,0,0
Harry Maguire,Manchester United,ENG-Premier League,2021,Defensa,2,1,11,0
Juan Mata,Manchester United,ENG-Premier League,2021,Centrocampista / Suplente,1,2,0,0
Luke Shaw,Manchester United,ENG-Premier League,2021,Defensa / Suplente,1,5,8,0
Marcus Rashford,Manchester United,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,11,9,4,0
Mason Greenwood,Manchester United,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,7,2,2,0
Nemanja Matic,Manchester United,ENG-Premier League,2021,Centrocampista / Suplente,0,0,2,0
Odion Ighalo,Manchester United,ENG-Premier League,2021,Suplente,0,0,0,0
Paul Pogba,Manchester United,ENG-Premier League,2021,Centrocampista / Suplente,3,3,3,0
Scott McTominay,Manchester United,ENG-Premier League,2021,Centrocampista / Suplente,4,1,3,0
Shola Shoretire,Manchester United,ENG-Premier League,2021,Suplente,0,0,0,0
Timothy Fosu-Mensah,Manchester United,ENG-Premier League,2021,Defensa,0,0,1,0
Victor Lindelöf,Manchester United,ENG-Premier League,2021,Defensa,1,1,0,0
William Fish,Manchester United,ENG-Premier League,2021,Suplente,0,0,0,0
Allan Saint-Maximin,Newcastle United,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,3,4,0,0
Andy Carroll,Newcastle United,ENG-Premier League,2021,Delantero / Suplente,1,0,1,0
Callum Wilson,Newcastle United,ENG-Premier League,2021,Delantero / Suplente,12,5,2,0
Ciaran Clark,Newcastle United,ENG-Premier League,2021,Defensa / Suplente,1,0,3,0
DeAndre Yedlin,Newcastle United,ENG-Premier League,2021,Defensa / Suplente,0,0,0,0
Dwight Gayle,Newcastle United,ENG-Premier League,2021,Delantero / Suplente,1,1,0,0
Elliot Anderson,Newcastle United,ENG-Premier League,2021,Suplente,0,0,0,0
Emil Krafth,Newcastle United,ENG-Premier League,2021,Defensa / Suplente,1,0,4,0
Fabian Schär,Newcastle United,ENG-Premier League,2021,Defensa / Suplente,1,0,4,1
Federico Fernández,Newcastle United,ENG-Premier League,2021,Defensa,0,0,4,0
Isaac Hayden,Newcastle United,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,0,0,8,0
Jacob Murphy,Newcastle United,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,2,3,3,0
Jamaal Lascelles,Newcastle United,ENG-Premier League,2021,Defensa,2,0,4,0
Jamal Lewis,Newcastle United,ENG-Premier League,2021,Defensa / Suplente,0,1,4,0
Javier Manquillo,Newcastle United,ENG-Premier League,2021,Defensa / Suplente,0,0,1,0
Jeff Hendrick,Newcastle United,ENG-Premier League,2021,Centrocampista / Suplente,2,1,1,1
Joelinton,Newcastle United,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,4,2,3,0
Jonjo Shelvey,Newcastle United,ENG-Premier League,2021,Centrocampista / Suplente,1,3,7,0
Karl Darlow,Newcastle United,ENG-Premier League,2021,Portero,0,0,2,0
Martin Dubravka,Newcastle United,ENG-Premier League,2021,Portero,0,0,0,0
Matt Ritchie,Newcastle United,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,0,2,2,0
Matthew Longstaff,Newcastle United,ENG-Premier League,2021,Centrocampista / Suplente,0,0,0,0
Miguel Almirón,Newcastle United,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,4,1,3,0
Paul Dummett,Newcastle United,ENG-Premier League,2021,Defensa / Suplente,1,0,2,0
Ryan Fraser,Newcastle United,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,0,2,0,1
Sean Longstaff,Newcastle United,ENG-Premier League,2021,Centrocampista / Suplente,0,1,2,0
Aaron Ramsdale,Sheffield United,ENG-Premier League,2021,Portero,0,0,1,0
Antwoine Hackford,Sheffield United,ENG-Premier League,2021,Suplente,0,0,0,0
Ben Osborn,Sheffield United,ENG-Premier League,2021,Defensa / Delantero / Centrocampista / Suplente,1,0,1,0
Billy Sharp,Sheffield United,ENG-Premier League,2021,Delantero / Suplente,3,0,1,0
Chris Basham,Sheffield United,ENG-Premier League,2021,Defensa / Centrocampista,0,1,5,0
Daniel Jebbison,Sheffield United,ENG-Premier League,2021,Delantero / Suplente,1,0,0,0
David McGoldrick,Sheffield United,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,8,1,7,0
Enda Stevens,Sheffield United,ENG-Premier League,2021,Defensa / Centrocampista,0,1,6,0
Ethan Ampadu,Sheffield United,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,0,0,3,0
Femi Seriki,Sheffield United,ENG-Premier League,2021,Suplente,0,0,0,0
George Baldock,Sheffield United,ENG-Premier League,2021,Defensa,0,2,7,0
Iliman Ndiaye,Sheffield United,ENG-Premier League,2021,Suplente,0,0,0,0
Jack O'Connell,Sheffield United,ENG-Premier League,2021,Defensa,0,0,0,0
Jack Robinson,Sheffield United,ENG-Premier League,2021,Defensa / Suplente,0,1,3,0
Jayden Bogle,Sheffield United,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,2,0,2,0
John Egan,Sheffield United,ENG-Premier League,2021,Defensa / Suplente,0,1,7,1
John Fleck,Sheffield United,ENG-Premier League,2021,Centrocampista / Suplente,0,2,4,0
John Lundstram,Sheffield United,ENG-Premier League,2021,Centrocampista / Suplente,0,2,8,1
Kean Bryan,Sheffield United,ENG-Premier League,2021,Defensa / Suplente,1,0,1,0
Lys Mousset,Sheffield United,ENG-Premier League,2021,Delantero / Suplente,0,0,0,0
Max Lowe,Sheffield United,ENG-Premier League,2021,Defensa / Suplente,0,0,1,0
Oliver Burke,Sheffield United,ENG-Premier League,2021,Delantero / Suplente,1,1,2,0
Oliver McBurnie,Sheffield United,ENG-Premier League,2021,Delantero / Suplente,1,0,2,0
Oliver Norwood,Sheffield United,ENG-Premier League,2021,Centrocampista / Suplente,0,0,6,0
Phil Jagielka,Sheffield United,ENG-Premier League,2021,Defensa / Suplente,0,0,1,1
Rhian Brewster,Sheffield United,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,0,0,1,0
Sander Berge,Sheffield United,ENG-Premier League,2021,Centrocampista / Suplente,1,1,4,0
Alex McCarthy,Southampton,ENG-Premier League,2021,Portero,0,0,2,0
Alexandre Jankewitz,Southampton,ENG-Premier League,2021,Centrocampista / Suplente,0,0,0,1
Allan Tchaptchet,Southampton,ENG-Premier League,2021,Suplente,0,0,0,0
Caleb Watts,Southampton,ENG-Premier League,2021,Suplente,0,0,1,0
Che Adams,Southampton,ENG-Premier League,2021,Delantero / Suplente,9,5,1,0
Daniel N'Lundulu,Southampton,ENG-Premier League,2021,Suplente,0,0,0,0
Danny Ings,Southampton,ENG-Premier League,2021,Delantero / Suplente,12,4,1,0
Fraser Forster,Southampton,ENG-Premier League,2021,Portero,0,0,0,0
Ibrahima Diallo,Southampton,ENG-Premier League,2021,Centrocampista / Suplente,0,0,3,0
Jack Stephens,Southampton,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,0,0,2,0
Jake Vokins,Southampton,ENG-Premier League,2021,Defensa,0,0,0,0
James Ward-Prowse,Southampton,ENG-Premier League,2021,Defensa / Centrocampista,8,7,5,0
Jan Bednarek,Southampton,ENG-Premier League,2021,Defensa,1,1,5,1
Jannik Vestergaard,Southampton,ENG-Premier League,2021,Defensa / Suplente,3,0,3,1
Kayne Ramsay,Southampton,ENG-Premier League,2021,Defensa,0,0,1,0
Kyle Walker-Peters,Southampton,ENG-Premier League,2021,Defensa,0,2,4,0
Michael Obafemi,Southampton,ENG-Premier League,2021,Suplente,0,0,0,0
Mohammed Salisu,Southampton,ENG-Premier League,2021,Defensa / Suplente,0,0,1,0
Moussa Djenepo,Southampton,ENG-Premier League,2021,Centrocampista / Suplente,1,0,5,0
Nathan Redmond,Southampton,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,2,3,1,0
Nathan Tella,Southampton,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,1,1,2,0
Oriol Romeu,Southampton,ENG-Premier League,2021,Centrocampista / Suplente,1,1,6,0
Ryan Bertrand,Southampton,ENG-Premier League,2021,Defensa,0,1,5,0
Shane Long,Southampton,ENG-Premier League,2021,Delantero / Suplente,0,0,0,0
Stuart Armstrong,Southampton,ENG-Premier League,2021,Centrocampista / Suplente,4,5,3,0
William Smallbone,Southampton,ENG-Premier League,2021,Centrocampista / Suplente,0,0,0,0
Yan Valery,Southampton,ENG-Premier League,2021,Defensa / Suplente,0,0,0,0
Ben Davies,Tottenham,ENG-Premier League,2021,Defensa / Suplente,0,1,1,0
Carlos Vinicius,Tottenham,ENG-Premier League,2021,Delantero / Suplente,1,0,2,0
Dane Scarlett,Tottenham,ENG-Premier League,2021,Suplente,0,0,0,0
Davinson Sánchez,Tottenham,ENG-Premier League,2021,Defensa / Suplente,0,0,1,0
Dele Alli,Tottenham,ENG-Premier League,2021,Centrocampista / Suplente,0,1,0,0
Eric Dier,Tottenham,ENG-Premier League,2021,Defensa,0,0,3,0
Erik Lamela,Tottenham,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,1,0,4,1
Gareth Bale,Tottenham,ENG-Premier League,2021,Centrocampista / Suplente,11,2,1,0
Giovani Lo Celso,Tottenham,ENG-Premier League,2021,Centrocampista / Suplente,1,1,5,0
Harry Kane,Tottenham,ENG-Premier League,2021,Delantero,23,14,1,0
Harry Winks,Tottenham,ENG-Premier League,2021,Centrocampista / Suplente,0,0,5,0
Hugo Lloris,Tottenham,ENG-Premier League,2021,Portero,0,0,0,0
Japhet Tanganga,Tottenham,ENG-Premier League,2021,Defensa,0,0,2,0
Joe Rodon,Tottenham,ENG-Premier League,2021,Defensa / Suplente,0,0,0,0
Lucas Moura,Tottenham,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,3,4,1,0
Matt Doherty,Tottenham,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,0,2,2,1
Moussa Sissoko,Tottenham,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,0,0,3,0
Pierre-Emile Højbjerg,Tottenham,ENG-Premier League,2021,Centrocampista,2,4,9,0
Serge Aurier,Tottenham,ENG-Premier League,2021,Defensa / Centrocampista,2,3,0,0
Sergio Reguilón,Tottenham,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,0,3,5,0
Son Heung-Min,Tottenham,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,17,10,0,0
Steven Bergwijn,Tottenham,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,1,3,3,0
Tanguy NDombele Alvaro,Tottenham,ENG-Premier League,2021,Centrocampista / Suplente,3,2,3,0
Toby Alderweireld,Tottenham,ENG-Premier League,2021,Defensa,1,0,2,0
Ahmed Hegazy,West Bromwich Albion,ENG-Premier League,2021,Defensa,0,0,0,0
Branislav Ivanovic,West Bromwich Albion,ENG-Premier League,2021,Defensa / Suplente,0,0,2,0
Callum Robinson,West Bromwich Albion,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,5,0,0,0
Charlie Austin,West Bromwich Albion,ENG-Premier League,2021,Suplente,0,0,0,0
Conor Gallagher,West Bromwich Albion,ENG-Premier League,2021,Centrocampista / Suplente,2,2,11,0
Conor Townsend,West Bromwich Albion,ENG-Premier League,2021,Defensa / Centrocampista,0,2,0,0
Dara O'Shea,West Bromwich Albion,ENG-Premier League,2021,Defensa / Suplente,0,0,3,0
Darnell Furlong,West Bromwich Albion,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,1,3,5,0
David Button,West Bromwich Albion,ENG-Premier League,2021,Portero,0,0,0,0
Filip Krovinovic,West Bromwich Albion,ENG-Premier League,2021,Centrocampista / Suplente,0,0,0,0
Grady Diangana,West Bromwich Albion,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,1,0,0,0
Hal Robson-Kanu,West Bromwich Albion,ENG-Premier League,2021,Delantero / Suplente,2,0,2,0
Jake Livermore,West Bromwich Albion,ENG-Premier League,2021,Centrocampista / Suplente,0,0,2,1
Kamil Grosicki,West Bromwich Albion,ENG-Premier League,2021,Centrocampista / Suplente,0,1,0,0
Karlan Grant,West Bromwich Albion,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,1,0,1,0
Kieran Gibbs,West Bromwich Albion,ENG-Premier League,2021,Defensa / Suplente,0,0,0,1
Kyle Bartley,West Bromwich Albion,ENG-Premier League,2021,Defensa / Suplente,3,1,4,0
Kyle Edwards,West Bromwich Albion,ENG-Premier League,2021,Centrocampista / Suplente,0,0,0,0
Lee Peltier,West Bromwich Albion,ENG-Premier League,2021,Defensa / Suplente,0,0,1,0
Matheus Pereira,West Bromwich Albion,ENG-Premier League,2021,Centrocampista / Suplente,11,6,2,1
Matt Phillips,West Bromwich Albion,ENG-Premier League,2021,Centrocampista / Suplente,2,1,1,0
Mbaye Diagne,West Bromwich Albion,ENG-Premier League,2021,Delantero / Suplente,3,2,2,0
Okay Yokuslu,West Bromwich Albion,ENG-Premier League,2021,Centrocampista / Suplente,0,1,4,0
Rekeem Harper,West Bromwich Albion,ENG-Premier League,2021,Suplente,0,0,0,0
Robert Snodgrass,West Bromwich Albion,ENG-Premier League,2021,Centrocampista / Suplente,0,0,2,0
Romaine Sawyers,West Bromwich Albion,ENG-Premier League,2021,Centrocampista / Suplente,0,0,3,0
Sam Field,West Bromwich Albion,ENG-Premier League,2021,Suplente,0,0,0,0
Sam Johnstone,West Bromwich Albion,ENG-Premier League,2021,Portero,0,1,1,0
Semi Ajayi,West Bromwich Albion,ENG-Premier League,2021,Defensa / Suplente,2,0,3,1
Aaron Cresswell,West Ham,ENG-Premier League,2021,Defensa,0,8,3,0
Andriy Yarmolenko,West Ham,ENG-Premier League,2021,Centrocampista / Suplente,0,1,3,0
Angelo Ogbonna,West Ham,ENG-Premier League,2021,Defensa,3,0,5,0
Arthur Masuaku,West Ham,ENG-Premier League,2021,Defensa / Centrocampista,0,2,2,0
Ben Johnson,West Ham,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,1,0,1,0
Craig Dawson,West Ham,ENG-Premier League,2021,Defensa,3,0,3,1
Darren Randolph,West Ham,ENG-Premier League,2021,Portero,0,0,0,0
Declan Rice,West Ham,ENG-Premier League,2021,Centrocampista,2,1,2,0
Fabián Balbuena,West Ham,ENG-Premier League,2021,Defensa / Suplente,1,0,1,1
Felipe Anderson,West Ham,ENG-Premier League,2021,Suplente,0,0,0,0
Issa Diop,West Ham,ENG-Premier League,2021,Defensa / Suplente,2,0,3,0
Jarrod Bowen,West Ham,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,8,5,0,0
Jesse Lingard,West Ham,ENG-Premier League,2021,Delantero / Centrocampista,9,4,3,0
Lukasz Fabianski,West Ham,ENG-Premier League,2021,Portero,0,0,2,0
Manuel Lanzini,West Ham,ENG-Premier League,2021,Centrocampista / Suplente,1,1,1,0
Mark Noble,West Ham,ENG-Premier League,2021,Centrocampista / Suplente,0,0,1,0
Michail Antonio,West Ham,ENG-Premier League,2021,Delantero / Suplente,10,5,3,0
Pablo Fornals,West Ham,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,5,4,3,0
Ryan Fredericks,West Ham,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,1,1,2,0
Said Benrahma,West Ham,ENG-Premier League,2021,Centrocampista / Suplente,1,6,0,0
Sébastien Haller,West Ham,ENG-Premier League,2021,Delantero / Suplente,3,0,0,0
Tomas Soucek,West Ham,ENG-Premier League,2021,Centrocampista,10,1,7,1
Vladimir Coufal,West Ham,ENG-Premier League,2021,Defensa / Centrocampista,0,7,3,0
Adama Traoré,Wolverhampton Wanderers,ENG-Premier League,2021,Defensa / Delantero / Centrocampista / Suplente,2,2,4,0
Conor Coady,Wolverhampton Wanderers,ENG-Premier League,2021,Defensa,1,0,5,0
Daniel Podence,Wolverhampton Wanderers,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,3,2,3,0
Fabio Silva,Wolverhampton Wanderers,ENG-Premier League,2021,Delantero / Suplente,4,3,2,0
Fernando Marçal,Wolverhampton Wanderers,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,0,0,2,0
John Ruddy,Wolverhampton Wanderers,ENG-Premier League,2021,Portero / Suplente,0,0,0,0
Jonny,Wolverhampton Wanderers,ENG-Premier League,2021,Defensa,0,0,0,0
João Moutinho,Wolverhampton Wanderers,ENG-Premier League,2021,Centrocampista / Suplente,1,1,3,1
Ki-Jana Hoever,Wolverhampton Wanderers,ENG-Premier League,2021,Defensa / Suplente,0,0,1,0
Leander Dendoncker,Wolverhampton Wanderers,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,1,0,4,0
Max Kilman,Wolverhampton Wanderers,ENG-Premier League,2021,Defensa / Suplente,0,1,4,0
Morgan Gibbs-White,Wolverhampton Wanderers,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,1,0,1,0
Nélson Semedo,Wolverhampton Wanderers,ENG-Premier League,2021,Defensa / Centrocampista,1,1,5,0
Oskar Buur,Wolverhampton Wanderers,ENG-Premier League,2021,Suplente,0,0,0,0
Owen Otasowie,Wolverhampton Wanderers,ENG-Premier League,2021,Centrocampista / Suplente,0,1,1,0
Patrick Cutrone,Wolverhampton Wanderers,ENG-Premier League,2021,Suplente,0,0,0,0
Pedro Neto,Wolverhampton Wanderers,ENG-Premier League,2021,Delantero / Centrocampista / Suplente,5,6,4,0
Rayan Ait Nouri,Wolverhampton Wanderers,ENG-Premier League,2021,Defensa / Centrocampista / Suplente,1,1,1,0
Raúl Jiménez,Wolverhampton Wanderers,ENG-Premier League,2021,Delantero,4,0,0,0
Romain Saiss,Wolverhampton Wanderers,ENG-Premier League,2021,Defensa,3,0,2,0
Rui Patrício,Wolverhampton Wanderers,ENG-Premier League,2021,Portero,0,0,1,0
Rúben Neves,Wolverhampton Wanderers,ENG-Premier League,2021,Centrocampista / Suplente,5,1,7,0
Rúben Vinagre,Wolverhampton Wanderers,ENG-Premier League,2021,Defensa / Suplente,0,0,0,0
Theo Corbeanu,Wolverhampton Wanderers,ENG-Premier League,2021,Suplente,0,0,0,0
Vitinha,Wolverhampton Wanderers,ENG-Premier League,2021,Centrocampista / Suplente,0,1,0,0
Willian José,Wolverhampton Wanderers,ENG-Premier League,2021,Delantero / Suplente,1,0,0,0
Willy Boly,Wolverhampton Wanderers,ENG-Premier League,2021,Defensa,1,1,2,0
Adrián Marín,Alaves,ESP-La Liga,2021,Defensa / Centrocampista / Suplente,0,1,1,0
Alberto Rodríguez,Alaves,ESP-La Liga,2021,Defensa / Suplente,0,0,2,1
Antonio Sivera,Alaves,ESP-La Liga,2021,Portero,0,0,0,0
Borja Sainz,Alaves,ESP-La Liga,2021,Centrocampista / Suplente,1,0,1,0
Burgui,Alaves,ESP-La Liga,2021,Suplente,0,0,0,0
Deyverson,Alaves,ESP-La Liga,2021,Delantero / Suplente,1,3,4,0
Edgar Méndez,Alaves,ESP-La Liga,2021,Defensa / Delantero / Centrocampista / Suplente,5,1,10,1
Facundo Pellistri,Alaves,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,0,0,0,0
Fernando Pacheco,Alaves,ESP-La Liga,2021,Portero / Suplente,0,0,1,0
Florian Lejeune,Alaves,ESP-La Liga,2021,Defensa,1,1,10,0
Iñigo Córdoba,Alaves,ESP-La Liga,2021,Centrocampista / Suplente,0,0,0,0
Javier López,Alaves,ESP-La Liga,2021,Defensa / Suplente,0,0,1,0
John Guidetti,Alaves,ESP-La Liga,2021,Delantero / Suplente,1,0,1,0
Joselu,Alaves,ESP-La Liga,2021,Delantero / Suplente,11,3,1,0
Jota,Alaves,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,0,2,3,1
Lucas Pérez,Alaves,ESP-La Liga,2021,Delantero / Suplente,4,4,1,0
Luis Rioja,Alaves,ESP-La Liga,2021,Defensa / Delantero / Centrocampista / Suplente,4,2,4,0
Mahmoud Abdallahi,Alaves,ESP-La Liga,2021,Centrocampista / Suplente,0,0,0,0
Manu García,Alaves,ESP-La Liga,2021,Centrocampista / Suplente,0,0,6,1
Martín Aguirregabiria,Alaves,ESP-La Liga,2021,Defensa / Centrocampista / Suplente,0,1,1,0
Pere Pons,Alaves,ESP-La Liga,2021,Delantero / Centrocampista / Suplente,2,0,0,0
Rodrigo Battaglia,Alaves,ESP-La Liga,2021,Centrocampista / Suplente,1,0,10,1
Rodrigo Ely,Alaves,ESP-La Liga,2021,Defensa / Suplente,1,0,1,0
Rubén Duarte,Alaves,ESP-La Liga,2021,Defensa / Suplente,1,1,3,1
Sergi García,Alaves,ESP-La Liga,2021,Suplente,0,0,0,0
Stephane Paul Keller,Alaves,ESP-La Liga,2021,Suplente,0,0,0,0
Tomás Pina,Alaves,ESP-La Liga,2021,Centrocampista / Suplente,1,1,12,0
Tomás Tavares,Alaves,ESP-La Liga,2021,Suplente,0,0,0,0
Víctor Laguardia,Alaves,ESP-La Liga,2021,Defensa / Suplente,0,1,5,1
Ximo Navarro,Alaves,ESP-La Liga,2021,Defensa / Suplente,1,1,6,0
Alex Berenguer,Athletic Club,ESP-La Liga,2021,Centrocampista / Suplente,8,4,4,0
Ander Capa,Athletic Club,ESP-La Liga,2021,Defensa / Suplente,2,1,5,0
Asier Villalibre,Athletic Club,ESP-La Liga,2021,Delantero / Suplente,4,2,1,0
Balenziaga,Athletic Club,ESP-La Liga,2021,Defensa / Suplente,0,1,0,0
