date,time,home_team,score,away_team,attendance,venue,referee,match_report
2022-04-03,15:00,Metz,1–2,Monaco,19812,Stade Saint-Symphorien,Jérôme Brisard,https://fbref.com/en/matches/1961dd04/Metz-Monaco-April-3-2022-Ligue-1
2022-04-03,15:00,Montpellier,1–2,Brest,10929,Stade de la Mosson,Florent Batta,https://fbref.com/en/matches/83471b83/Montpellier-Brest-April-3-2022-Ligue-1
2022-04-03,20:45,Paris Saint-Germain,5–1,Lorient,40000,Parc des Princes,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/d5fd03e9/Paris-Saint-Germain-Lorient-April-3-2022-Ligue-1
2022-04-03,15:00,Saint-Étienne,2–4,Marseille,41278,Stade Geoffroy-Guichard,Clément Turpin,https://fbref.com/en/matches/414e7ec5/Saint-Etienne-Marseille-April-3-2022-Ligue-1
2022-04-03,13:00,Strasbourg,1–0,Lens,26005,Stade de la Meinau,François Letexier,https://fbref.com/en/matches/b149bf4c/Strasbourg-Lens-April-3-2022-Ligue-1
2022-04-03,15:00,Troyes,1–0,Reims,9482,Stade de l'Aube,Ruddy Buquet,https://fbref.com/en/matches/4cd80185/Troyes-Reims-April-3-2022-Ligue-1
2022-04-08,21:00,Lorient,6–2,Saint-Étienne,15407,Stade du Moustoir,Ruddy Buquet,https://fbref.com/en/matches/f3506ad4/Lorient-Saint-Etienne-April-8-2022-Ligue-1
2022-04-09,21:00,Clermont Foot,1–6,Paris Saint-Germain,12264,Stade Gabriel Montpied,Eric Wattellier,https://fbref.com/en/matches/8504d09a/Clermont-Foot-Paris-Saint-Germain-April-9-2022-Ligue-1
2022-04-09,17:00,Reims,2–3,Rennes,10243,Stade Auguste-Delaune,Romain Lissorgue,https://fbref.com/en/matches/4c35c9da/Reims-Rennes-April-9-2022-Ligue-1
2022-04-10,15:00,Angers,1–1,Lille,9286,Stade Raymond Kopa,Thomas Léonard,https://fbref.com/en/matches/7e0e06e5/Angers-Lille-April-10-2022-Ligue-1
2022-04-10,13:00,Bordeaux,3–1,Metz,21652,Stade Matmut-Atlantique,Jérémie Pignard,https://fbref.com/en/matches/acd1b22a/Bordeaux-Metz-April-10-2022-Ligue-1
2022-04-10,15:00,Brest,1–1,Nantes,13145,Stade Francis-Le Blé,Johan Hamel,https://fbref.com/en/matches/d0ea3312/Brest-Nantes-April-10-2022-Ligue-1
2022-04-10,17:05,Lens,3–0,Nice,36668,Stade Bollaert-Delelis,Willy Delajod,https://fbref.com/en/matches/96a51ad6/Lens-Nice-April-10-2022-Ligue-1
2022-04-10,21:00,Marseille,2–0,Montpellier,51131,Orange Vélodrome,Jeremy Stinat,https://fbref.com/en/matches/021e8099/Marseille-Montpellier-April-10-2022-Ligue-1
2022-04-10,15:00,Monaco,2–1,Troyes,4786,Stade Louis II,Mikael Lesage,https://fbref.com/en/matches/761126a0/Monaco-Troyes-April-10-2022-Ligue-1
2022-04-10,19:00,Strasbourg,1–1,Lyon,26073,Stade de la Meinau,Clément Turpin,https://fbref.com/en/matches/110ba550/Strasbourg-Lyon-April-10-2022-Ligue-1
2022-04-15,21:00,Rennes,2–3,Monaco,28336,Roazhon Park,Stéphanie Frappart,https://fbref.com/en/matches/94887a9b/Rennes-Monaco-April-15-2022-Ligue-1
2022-04-16,21:00,Lille,1–2,Lens,48169,Stade Pierre-Mauroy,Jérôme Brisard,https://fbref.com/en/matches/b06cd259/Lille-Lens-April-16-2022-Ligue-1
2022-04-16,17:00,Saint-Étienne,2–1,Brest,27227,Stade Geoffroy-Guichard,Eric Wattellier,https://fbref.com/en/matches/8397b04e/Saint-Etienne-Brest-April-16-2022-Ligue-1
2022-04-17,17:05,Lyon,6–1,Bordeaux,38713,Groupama Stadium,Florent Batta,https://fbref.com/en/matches/1e35ffea/Lyon-Bordeaux-April-17-2022-Ligue-1
2022-04-17,15:00,Metz,1–1,Clermont Foot,14335,Stade Saint-Symphorien,Pierre Gaillouste,https://fbref.com/en/matches/7b5f36f9/Metz-Clermont-Foot-April-17-2022-Ligue-1
2022-04-17,15:00,Montpellier,0–0,Reims,10170,Stade de la Mosson,Antony Gautier,https://fbref.com/en/matches/f1b4e563/Montpellier-Reims-April-17-2022-Ligue-1
2022-04-17,15:00,Nantes,1–1,Angers,25102,Stade de la Beaujoire - Louis Fonteneau,Bastien Dechepy,https://fbref.com/en/matches/4c50e1ea/Nantes-Angers-April-17-2022-Ligue-1
2022-04-17,13:00,Nice,2–1,Lorient,17212,Stade de Nice,Amaury Delerue,https://fbref.com/en/matches/78d842a6/Nice-Lorient-April-17-2022-Ligue-1
2022-04-17,20:45,Paris Saint-Germain,2–1,Marseille,46000,Parc des Princes,François Letexier,https://fbref.com/en/matches/ae1f7eb7/Paris-Saint-Germain-Marseille-April-17-2022-Ligue-1
2022-04-17,15:00,Troyes,1–1,Strasbourg,10000,Stade de l'Aube,Benoît Millot,https://fbref.com/en/matches/ff157711/Troyes-Strasbourg-April-17-2022-Ligue-1
2022-04-20,21:00,Angers,0–3,Paris Saint-Germain,13000,Stade Raymond Kopa,Johan Hamel,https://fbref.com/en/matches/09cbc27c/Angers-Paris-Saint-Germain-April-20-2022-Ligue-1
2022-04-20,19:00,Bordeaux,2–2,Saint-Étienne,38515,Stade Matmut-Atlantique,Benoît Bastien,https://fbref.com/en/matches/3edb738f/Bordeaux-Saint-Etienne-April-20-2022-Ligue-1
2022-04-20,21:00,Brest,2–1,Lyon,14028,Stade Francis-Le Blé,Jeremy Stinat,https://fbref.com/en/matches/9c0bbee4/Brest-Lyon-April-20-2022-Ligue-1
2022-04-20,21:00,Lens,2–0,Montpellier,36250,Stade Bollaert-Delelis,Romain Lissorgue,https://fbref.com/en/matches/81abceaf/Lens-Montpellier-April-20-2022-Ligue-1
2022-04-20,19:00,Lorient,1–0,Metz,13544,Stade du Moustoir,Mikael Lesage,https://fbref.com/en/matches/65639d4c/Lorient-Metz-April-20-2022-Ligue-1
2022-04-20,21:00,Marseille,3–2,Nantes,55890,Orange Vélodrome,Ruddy Buquet,https://fbref.com/en/matches/e9a82393/Marseille-Nantes-April-20-2022-Ligue-1
2022-04-20,19:00,Monaco,1–0,Nice,10247,Stade Louis II,Benoît Millot,https://fbref.com/en/matches/355291f8/Monaco-Nice-April-20-2022-Ligue-1
2022-04-20,19:00,Reims,2–1,Lille,10910,Stade Auguste-Delaune,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/13b03462/Reims-Lille-April-20-2022-Ligue-1
2022-04-20,21:00,Strasbourg,2–1,Rennes,25148,Stade de la Meinau,Willy Delajod,https://fbref.com/en/matches/31bee4ea/Strasbourg-Rennes-April-20-2022-Ligue-1
2022-04-20,19:00,Troyes,0–1,Clermont Foot,7800,Stade de l'Aube,Jérémie Pignard,https://fbref.com/en/matches/e1f2777e/Troyes-Clermont-Foot-April-20-2022-Ligue-1
2022-04-23,17:00,Lyon,5–2,Montpellier,46608,Groupama Stadium,François Letexier,https://fbref.com/en/matches/884d8529/Lyon-Montpellier-April-23-2022-Ligue-1
2022-04-23,21:00,Paris Saint-Germain,1–1,Lens,47000,Parc des Princes,Amaury Delerue,https://fbref.com/en/matches/79950a77/Paris-Saint-Germain-Lens-April-23-2022-Ligue-1
2022-04-23,19:00,Saint-Étienne,1–4,Monaco,30018,Stade Geoffroy-Guichard,Bastien Dechepy,https://fbref.com/en/matches/0ea8b790/Saint-Etienne-Monaco-April-23-2022-Ligue-1
2022-04-24,15:00,Clermont Foot,2–2,Angers,11531,Stade Gabriel Montpied,Stéphanie Frappart,https://fbref.com/en/matches/e2a1be58/Clermont-Foot-Angers-April-24-2022-Ligue-1
2022-04-24,17:05,Lille,1–0,Strasbourg,30211,Stade Pierre-Mauroy,Jérémie Pignard,https://fbref.com/en/matches/bfe2a825/Lille-Strasbourg-April-24-2022-Ligue-1
2022-04-24,15:00,Metz,0–1,Brest,19874,Stade Saint-Symphorien,Florent Batta,https://fbref.com/en/matches/3e4c3c7a/Metz-Brest-April-24-2022-Ligue-1
2022-04-24,15:00,Nantes,5–3,Bordeaux,30000,Stade de la Beaujoire - Louis Fonteneau,Clément Turpin,https://fbref.com/en/matches/404027fc/Nantes-Bordeaux-April-24-2022-Ligue-1
2022-04-24,15:00,Nice,1–0,Troyes,17065,Stade de Nice,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/67b449a8/Nice-Troyes-April-24-2022-Ligue-1
2022-04-24,20:45,Reims,0–1,Marseille,20835,Stade Auguste-Delaune,Jérôme Brisard,https://fbref.com/en/matches/6e980607/Reims-Marseille-April-24-2022-Ligue-1
2022-04-24,13:00,Rennes,5–0,Lorient,28324,Roazhon Park,Benoît Millot,https://fbref.com/en/matches/60f480a7/Rennes-Lorient-April-24-2022-Ligue-1
2022-04-29,21:00,Strasbourg,3–3,Paris Saint-Germain,26052,Stade de la Meinau,Ruddy Buquet,https://fbref.com/en/matches/1557010e/Strasbourg-Paris-Saint-Germain-April-29-2022-Ligue-1
2022-04-30,17:00,Lens,2–2,Nantes,36727,Stade Bollaert-Delelis,Thomas Léonard,https://fbref.com/en/matches/48af41e4/Lens-Nantes-April-30-2022-Ligue-1
2022-04-30,21:00,Rennes,2–0,Saint-Étienne,27390,Roazhon Park,Jeremy Stinat,https://fbref.com/en/matches/ff7ff97f/Rennes-Saint-Etienne-April-30-2022-Ligue-1
2022-05-01,17:05,Bordeaux,0–1,Nice,23552,Stade Matmut-Atlantique,Johan Hamel,https://fbref.com/en/matches/4d183a47/Bordeaux-Nice-May-1-2022-Ligue-1
2022-05-01,15:00,Brest,2–0,Clermont Foot,10592,Stade Francis-Le Blé,Romain Lissorgue,https://fbref.com/en/matches/5cfc1a26/Brest-Clermont-Foot-May-1-2022-Ligue-1
2022-05-01,15:00,Lorient,1–2,Reims,12216,Stade du Moustoir,Pierre Gaillouste,https://fbref.com/en/matches/ec6c5c2d/Lorient-Reims-May-1-2022-Ligue-1
2022-05-01,20:45,Marseille,0–3,Lyon,68784,Orange Vélodrome,Antony Gautier,https://fbref.com/en/matches/d2d724d2/Choc-des-Olympiques-Marseille-Lyon-May-1-2022-Ligue-1
2022-05-01,15:00,Monaco,2–0,Angers,4616,Stade Louis II,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/b1c88ea2/Monaco-Angers-May-1-2022-Ligue-1
2022-05-01,15:00,Montpellier,2–2,Metz,10446,Stade de la Mosson,Clément Turpin,https://fbref.com/en/matches/e4082206/Montpellier-Metz-May-1-2022-Ligue-1
2022-05-01,13:00,Troyes,3–0,Lille,10497,Stade de l'Aube,Willy Delajod,https://fbref.com/en/matches/65cbaf82/Troyes-Lille-May-1-2022-Ligue-1
2022-05-06,21:00,Lille,1–2,Monaco,39088,Stade Pierre-Mauroy,François Letexier,https://fbref.com/en/matches/4f3165e4/Lille-Monaco-May-6-2022-Ligue-1
2022-05-07,17:00,Brest,0–1,Strasbourg,12093,Stade Francis-Le Blé,Mikael Lesage,https://fbref.com/en/matches/42e0e8e5/Brest-Strasbourg-May-7-2022-Ligue-1
2022-05-08,15:00,Angers,4–1,Bordeaux,10852,Stade Raymond Kopa,Benoît Millot,https://fbref.com/en/matches/0f64084b/Angers-Bordeaux-May-8-2022-Ligue-1
2022-05-08,15:00,Clermont Foot,2–1,Montpellier,11587,Stade Gabriel Montpied,Benoît Bastien,https://fbref.com/en/matches/034f4f3e/Clermont-Foot-Montpellier-May-8-2022-Ligue-1
2022-05-08,17:05,Lorient,0–3,Marseille,16210,Stade du Moustoir,Bastien Dechepy,https://fbref.com/en/matches/e355f0ea/Lorient-Marseille-May-8-2022-Ligue-1
2022-05-08,13:00,Metz,3–2,Lyon,20405,Stade Saint-Symphorien,Eric Wattellier,https://fbref.com/en/matches/c3bc42d9/Metz-Lyon-May-8-2022-Ligue-1
2022-05-08,20:45,Paris Saint-Germain,2–2,Troyes,45000,Parc des Princes,Jérôme Brisard,https://fbref.com/en/matches/ed983cb9/Paris-Saint-Germain-Troyes-May-8-2022-Ligue-1
2022-05-08,15:00,Reims,1–2,Lens,16962,Stade Auguste-Delaune,Vitor Ferreira Fernandes,https://fbref.com/en/matches/39ec0235/Reims-Lens-May-8-2022-Ligue-1
2022-05-11,21:00,Nantes,2–1,Rennes,26359,Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,https://fbref.com/en/matches/fdabee0f/Nantes-Rennes-May-11-2022-Ligue-1
2022-05-11,19:00,Nice,4–2,Saint-Étienne,17704,Stade de Nice,Ruddy Buquet,https://fbref.com/en/matches/d6064bba/Nice-Saint-Etienne-May-11-2022-Ligue-1
2022-05-14,21:00,Bordeaux,0–0,Lorient,23191,Stade Matmut-Atlantique,Ruddy Buquet,https://fbref.com/en/matches/2d094951/Bordeaux-Lorient-May-14-2022-Ligue-1
2022-05-14,21:00,Lyon,3–2,Nantes,54404,Groupama Stadium,Florent Batta,https://fbref.com/en/matches/de833d3e/Lyon-Nantes-May-14-2022-Ligue-1
2022-05-14,21:00,Metz,1–0,Angers,17213,Stade Saint-Symphorien,Jérémie Pignard,https://fbref.com/en/matches/a3d178bd/Metz-Angers-May-14-2022-Ligue-1
2022-05-14,21:00,Monaco,4–2,Brest,6000,Stade Louis II,Jérôme Brisard,https://fbref.com/en/matches/5c51fa36/Monaco-Brest-May-14-2022-Ligue-1
2022-05-14,21:00,Montpellier,0–4,Paris Saint-Germain,19586,Stade de la Mosson,Jeremy Stinat,https://fbref.com/en/matches/4aab403f/Montpellier-Paris-Saint-Germain-May-14-2022-Ligue-1
2022-05-14,21:00,Nice,1–3,Lille,24232,Stade de Nice,Thomas Léonard,https://fbref.com/en/matches/0c22e3b5/Nice-Lille-May-14-2022-Ligue-1
2022-05-14,21:00,Rennes,2–0,Marseille,28811,Roazhon Park,Benoît Bastien,https://fbref.com/en/matches/4ea15816/Rennes-Marseille-May-14-2022-Ligue-1
2022-05-14,21:00,Saint-Étienne,1–2,Reims,,Stade Geoffroy-Guichard,Clément Turpin,https://fbref.com/en/matches/e8d3d781/Saint-Etienne-Reims-May-14-2022-Ligue-1
2022-05-14,21:00,Strasbourg,1–0,Clermont Foot,25231,Stade de la Meinau,Benoît Millot,https://fbref.com/en/matches/85f2905a/Strasbourg-Clermont-Foot-May-14-2022-Ligue-1
2022-05-14,21:00,Troyes,1–3,Lens,19000,Stade de l'Aube,François Letexier,https://fbref.com/en/matches/6e43dc75/Troyes-Lens-May-14-2022-Ligue-1
2022-05-21,21:00,Angers,2–0,Montpellier,11249,Stade Raymond Kopa,Romain Lissorgue,https://fbref.com/en/matches/a3e31576/Angers-Montpellier-May-21-2022-Ligue-1
2022-05-21,21:00,Brest,2–4,Bordeaux,14484,Stade Francis-Le Blé,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/421186be/Brest-Bordeaux-May-21-2022-Ligue-1
2022-05-21,21:00,Clermont Foot,1–2,Lyon,12000,Stade Gabriel Montpied,Mikael Lesage,https://fbref.com/en/matches/55529e56/Clermont-Foot-Lyon-May-21-2022-Ligue-1
2022-05-21,21:00,Lens,2–2,Monaco,37764,Stade Bollaert-Delelis,Benoît Bastien,https://fbref.com/en/matches/f790cbf8/Lens-Monaco-May-21-2022-Ligue-1
2022-05-21,21:00,Lille,2–2,Rennes,40116,Stade Pierre-Mauroy,Amaury Delerue,https://fbref.com/en/matches/021ffc0c/Lille-Rennes-May-21-2022-Ligue-1
2022-05-21,21:00,Lorient,1–1,Troyes,15131,Stade du Moustoir,Johan Hamel,https://fbref.com/en/matches/aad2b799/Lorient-Troyes-May-21-2022-Ligue-1
2022-05-21,21:00,Marseille,4–0,Strasbourg,63873,Orange Vélodrome,Stéphanie Frappart,https://fbref.com/en/matches/e8335e4c/Marseille-Strasbourg-May-21-2022-Ligue-1
2022-05-21,21:00,Nantes,1–1,Saint-Étienne,28636,Stade de la Beaujoire - Louis Fonteneau,François Letexier,https://fbref.com/en/matches/4633aec1/Nantes-Saint-Etienne-May-21-2022-Ligue-1
2022-05-21,21:00,Paris Saint-Germain,5–0,Metz,45000,Parc des Princes,Antony Gautier,https://fbref.com/en/matches/d59305e1/Paris-Saint-Germain-Metz-May-21-2022-Ligue-1
2022-05-21,21:00,Reims,2–3,Nice,12589,Stade Auguste-Delaune,Eric Wattellier,https://fbref.com/en/matches/de5e5dc7/Reims-Nice-May-21-2022-Ligue-1
2022-05-26,19:00,Auxerre,1–1,Saint-Étienne,17479,Stade de l'Abbé Deschamps,Benoît Millot,https://fbref.com/en/matches/f1560d55/Auxerre-Saint-Etienne-May-26-2022-French-12-RelegationPromotion-play-offs
2022-05-29,19:00,Saint-Étienne,(4) 1–1 (5),Auxerre,24489,Stade Geoffroy-Guichard,Antony Gautier,https://fbref.com/en/matches/78ed8c0d/Saint-Etienne-Auxerre-May-29-2022-French-12-RelegationPromotion-play-offs
