date,time,home_team,score,away_team,attendance,venue,referee,match_report
07/04,12:30,Frosinone,0–0,Bologna,14986,Stadio Benito Stirpe,Daniele Orsato,https://fbref.com/en/matches/9e8b48ec/Frosinone-Bologna-April-7-2024-Serie-A
07/04,18:00,Hellas Verona,1–2,Genoa,20342,Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,https://fbref.com/en/matches/b266d1c5/Hellas-Verona-Genoa-April-7-2024-Serie-A
07/04,20:45,Juventus,1–0,Fiorentina,37994,Allianz Stadium,Federico La Penna,https://fbref.com/en/matches/186d535c/Juventus-Fiorentina-April-7-2024-Serie-A
07/04,15:00,Monza,2–4,Napoli,13169,U-Power Stadium,Daniele Doveri,https://fbref.com/en/matches/9bd21fb8/Monza-Napoli-April-7-2024-Serie-A
08/04,20:45,Udinese,1–2,Inter,24993,Bluenergy Stadium,Marco Piccinini,https://fbref.com/en/matches/13a593d3/Udinese-Internazionale-April-8-2024-Serie-A
12/04,20:45,Lazio,4–1,Salernitana,34000,Stadio Olimpico,Luca Zufferli,https://fbref.com/en/matches/500cf804/Lazio-Salernitana-April-12-2024-Serie-A
13/04,20:45,Bologna,0–0,Monza,26903,Stadio Renato Dall'Ara,Federico La Penna,https://fbref.com/en/matches/7ae9f1cb/Bologna-Monza-April-13-2024-Serie-A
13/04,15:00,Lecce,1–0,Empoli,25957,Stadio Comunale Via Del Mare,Maurizio Mariani,https://fbref.com/en/matches/e1660e90/Lecce-Empoli-April-13-2024-Serie-A
13/04,18:00,Torino,0–0,Juventus,27788,Stadio Olimpico di Torino,Fabio Maresca,https://fbref.com/en/matches/df4af29b/Torino-Juventus-April-13-2024-Serie-A
14/04,20:45,Inter,2–2,Cagliari,72559,Stadio Giuseppe Meazza,Francesco Fourneau,https://fbref.com/en/matches/6fa3136b/Internazionale-Cagliari-April-14-2024-Serie-A
14/04,12:30,Napoli,2–2,Frosinone,51177,Stadio Diego Armando Maradona,Michael Fabbri,https://fbref.com/en/matches/4cd52f7a/Napoli-Frosinone-April-14-2024-Serie-A
14/04,15:00,Sassuolo,3–3,Milan,19199,Mapei Stadium - Città del Tricolore,Davide Massa,https://fbref.com/en/matches/55d35708/Sassuolo-Milan-April-14-2024-Serie-A
15/04,20:45,Atalanta,2–2,Hellas Verona,14666,Gewiss Stadium,Juan Sacchi,https://fbref.com/en/matches/6a69ffd2/Atalanta-Hellas-Verona-April-15-2024-Serie-A
15/04,18:30,Fiorentina,1–1,Genoa,25120,Stadio Artemio Franchi,Davide Di Marco,https://fbref.com/en/matches/f4f2aa58/Fiorentina-Genoa-April-15-2024-Serie-A
19/04,20:45,Cagliari,2–2,Juventus,16179,Unipol Domus,Marco Piccinini,https://fbref.com/en/matches/9886fa0c/Cagliari-Juventus-April-19-2024-Serie-A
19/04,18:30,Genoa,0–1,Lazio,30697,Stadio Comunale Luigi Ferraris,Ermanno Feliciani,https://fbref.com/en/matches/a83ed0d9/Genoa-Lazio-April-19-2024-Serie-A
20/04,18:00,Empoli,1–0,Napoli,12500,Stadio Carlo Castellani,Gianluca Manganiello,https://fbref.com/en/matches/08b10a76/Empoli-Napoli-April-20-2024-Serie-A
20/04,20:45,Hellas Verona,1–0,Udinese,27662,Stadio Marc'Antonio Bentegodi,Marco Guida,https://fbref.com/en/matches/e1ddfae8/Hellas-Verona-Udinese-April-20-2024-Serie-A
21/04,20:45,Monza,1–2,Atalanta,13983,U-Power Stadium,Antonio Giua,https://fbref.com/en/matches/8959e7b1/Monza-Atalanta-April-21-2024-Serie-A
21/04,18:00,Salernitana,0–2,Fiorentina,14597,Stadio Arechi,Matteo Marchetti,https://fbref.com/en/matches/fcfc5c95/Salernitana-Fiorentina-April-21-2024-Serie-A
21/04,12:30,Sassuolo,0–3,Lecce,16210,Mapei Stadium - Città del Tricolore,Daniele Doveri,https://fbref.com/en/matches/d1e0f970/Sassuolo-Lecce-April-21-2024-Serie-A
21/04,15:00,Torino,0–0,Frosinone,23728,Stadio Olimpico di Torino,Antonio Rapuano,https://fbref.com/en/matches/ee365788/Torino-Frosinone-April-21-2024-Serie-A
22/04,20:45,Milan,1–2,Inter,75554,Stadio Giuseppe Meazza,Andrea Colombo,https://fbref.com/en/matches/f8a1cbc3/Derby-della-Madonnina-Milan-Internazionale-April-22-2024-Serie-A
22/04,18:30,Roma,1–3,Bologna,63850,Stadio Olimpico,Fabio Maresca,https://fbref.com/en/matches/483d3341/Roma-Bologna-April-22-2024-Serie-A
25/04,20:00,Udinese,1–2,Roma,24947,Bluenergy Stadium,Luca Pairetto,https://fbref.com/en/matches/bca64d25/Udinese-Roma-April-25-2024-Serie-A
26/04,20:45,Frosinone,3–0,Salernitana,13728,Stadio Benito Stirpe,Francesco Fourneau,https://fbref.com/en/matches/4fefb5fb/Frosinone-Salernitana-April-26-2024-Serie-A
27/04,18:00,Juventus,0–0,Milan,39845,Allianz Stadium,Maurizio Mariani,https://fbref.com/en/matches/023acbca/Juventus-Milan-April-27-2024-Serie-A
27/04,20:45,Lazio,1–0,Hellas Verona,39000,Stadio Olimpico,Davide Massa,https://fbref.com/en/matches/730f4d2a/Lazio-Hellas-Verona-April-27-2024-Serie-A
27/04,15:00,Lecce,1–1,Monza,27167,Stadio Comunale Via Del Mare,Alberto Santoro,https://fbref.com/en/matches/04472974/Lecce-Monza-April-27-2024-Serie-A
28/04,18:00,Atalanta,2–0,Empoli,14614,Gewiss Stadium,Michael Fabbri,https://fbref.com/en/matches/526fed3e/Atalanta-Empoli-April-28-2024-Serie-A
28/04,15:00,Bologna,1–1,Udinese,27396,Stadio Renato Dall'Ara,Juan Sacchi,https://fbref.com/en/matches/e7aba6c2/Bologna-Udinese-April-28-2024-Serie-A
28/04,20:45,Fiorentina,5–1,Sassuolo,22575,Stadio Artemio Franchi,Matteo Marcenaro,https://fbref.com/en/matches/a325ac75/Fiorentina-Sassuolo-April-28-2024-Serie-A
28/04,12:30,Inter,2–0,Torino,71686,Stadio Giuseppe Meazza,Maria Sole Ferrieri Caputi,https://fbref.com/en/matches/dbd84631/Internazionale-Torino-April-28-2024-Serie-A
28/04,18:00,Napoli,2–2,Roma,45000,Stadio Diego Armando Maradona,Simone Sozza,https://fbref.com/en/matches/5820452a/Derby-del-Sole-Napoli-Roma-April-28-2024-Serie-A
29/04,20:45,Genoa,3–0,Cagliari,17257,Stadio Comunale Luigi Ferraris,Federico Dionisi,https://fbref.com/en/matches/29911872/Genoa-Cagliari-April-29-2024-Serie-A
03/05,20:45,Torino,0–0,Bologna,23895,Stadio Olimpico di Torino,Simone Sozza,https://fbref.com/en/matches/b1ee8734/Torino-Bologna-May-3-2024-Serie-A
04/05,18:00,Monza,2–2,Lazio,10454,U-Power Stadium,Luca Pairetto,https://fbref.com/en/matches/4a66cc9f/Monza-Lazio-May-4-2024-Serie-A
04/05,20:45,Sassuolo,1–0,Inter,19454,Mapei Stadium - Città del Tricolore,Matteo Marchetti,https://fbref.com/en/matches/ed10c7dd/Sassuolo-Internazionale-May-4-2024-Serie-A
05/05,12:30,Cagliari,1–1,Lecce,16407,Unipol Domus,Matteo Marcenaro,https://fbref.com/en/matches/37175126/Cagliari-Lecce-May-5-2024-Serie-A
05/05,15:00,Empoli,0–0,Frosinone,13110,Stadio Carlo Castellani,Daniele Doveri,https://fbref.com/en/matches/8e717098/Empoli-Frosinone-May-5-2024-Serie-A
05/05,15:00,Hellas Verona,2–1,Fiorentina,27821,Stadio Marc'Antonio Bentegodi,Antonio Rapuano,https://fbref.com/en/matches/f7dadfce/Hellas-Verona-Fiorentina-May-5-2024-Serie-A
05/05,18:00,Milan,3–3,Genoa,73901,Stadio Giuseppe Meazza,Alessandro Prontera,https://fbref.com/en/matches/a1381aec/Milan-Genoa-May-5-2024-Serie-A
05/05,20:45,Roma,1–1,Juventus,63996,Stadio Olimpico,Andrea Colombo,https://fbref.com/en/matches/f1a8a603/Roma-Juventus-May-5-2024-Serie-A
06/05,18:00,Salernitana,1–2,Atalanta,12980,Stadio Arechi,Ermanno Feliciani,https://fbref.com/en/matches/4d799b02/Salernitana-Atalanta-May-6-2024-Serie-A
06/05,20:45,Udinese,1–1,Napoli,20872,Bluenergy Stadium,Gianluca Aureliano,https://fbref.com/en/matches/03676818/Udinese-Napoli-May-6-2024-Serie-A
10/05,20:45,Frosinone,0–5,Inter,16021,Stadio Benito Stirpe,Antonio Giua,https://fbref.com/en/matches/74782a23/Frosinone-Internazionale-May-10-2024-Serie-A
11/05,20:45,Milan,5–1,Cagliari,70612,Stadio Giuseppe Meazza,Simone Sozza,https://fbref.com/en/matches/dec7c7ae/Milan-Cagliari-May-11-2024-Serie-A
11/05,18:00,Napoli,0–2,Bologna,43000,Stadio Diego Armando Maradona,Luca Pairetto,https://fbref.com/en/matches/faae1fb0/Napoli-Bologna-May-11-2024-Serie-A
12/05,20:45,Atalanta,2–1,Roma,14895,Gewiss Stadium,Marco Guida,https://fbref.com/en/matches/9eba4ff1/Atalanta-Roma-May-12-2024-Serie-A
12/05,15:00,Genoa,2–1,Sassuolo,31412,Stadio Comunale Luigi Ferraris,Maurizio Mariani,https://fbref.com/en/matches/4e7774b9/Genoa-Sassuolo-May-12-2024-Serie-A
12/05,15:00,Hellas Verona,1–2,Torino,25964,Stadio Marc'Antonio Bentegodi,Livio Marinelli,https://fbref.com/en/matches/cee937fb/Hellas-Verona-Torino-May-12-2024-Serie-A
12/05,18:00,Juventus,1–1,Salernitana,37470,Allianz Stadium,Alberto Santoro,https://fbref.com/en/matches/8724a3c4/Juventus-Salernitana-May-12-2024-Serie-A
12/05,12:30,Lazio,2–0,Empoli,54000,Stadio Olimpico,Gianluca Aureliano,https://fbref.com/en/matches/f6279636/Lazio-Empoli-May-12-2024-Serie-A
13/05,20:45,Fiorentina,2–1,Monza,24376,Stadio Artemio Franchi,Luca Zufferli,https://fbref.com/en/matches/10f0c822/Fiorentina-Monza-May-13-2024-Serie-A
13/05,18:30,Lecce,0–2,Udinese,28041,Stadio Comunale Via Del Mare,Davide Massa,https://fbref.com/en/matches/515646b5/Lecce-Udinese-May-13-2024-Serie-A
17/05,20:45,Fiorentina,2–2,Napoli,32100,Stadio Artemio Franchi,Matteo Marchetti,https://fbref.com/en/matches/b2fbe157/Fiorentina-Napoli-May-17-2024-Serie-A
18/05,18:00,Lecce,0–2,Atalanta,26354,Stadio Comunale Via Del Mare,Antonio Rapuano,https://fbref.com/en/matches/d63c561d/Lecce-Atalanta-May-18-2024-Serie-A
18/05,20:45,Torino,3–1,Milan,24638,Stadio Olimpico di Torino,Ermanno Feliciani,https://fbref.com/en/matches/a6891295/Torino-Milan-May-18-2024-Serie-A
19/05,18:00,Inter,1–1,Lazio,73148,Stadio Giuseppe Meazza,Juan Sacchi,https://fbref.com/en/matches/d6135ea2/Internazionale-Lazio-May-19-2024-Serie-A
19/05,15:00,Monza,0–1,Frosinone,12306,U-Power Stadium,Michael Fabbri,https://fbref.com/en/matches/ab8f65b4/Monza-Frosinone-May-19-2024-Serie-A
19/05,20:45,Roma,1–0,Genoa,67334,Stadio Olimpico,Gianluca Manganiello,https://fbref.com/en/matches/44d3d4bd/Roma-Genoa-May-19-2024-Serie-A
19/05,12:30,Sassuolo,0–2,Cagliari,15548,Mapei Stadium - Città del Tricolore,Daniele Doveri,https://fbref.com/en/matches/fdf3012f/Sassuolo-Cagliari-May-19-2024-Serie-A
19/05,15:00,Udinese,1–1,Empoli,24686,Bluenergy Stadium,Daniele Orsato,https://fbref.com/en/matches/bcf20196/Udinese-Empoli-May-19-2024-Serie-A
20/05,20:45,Bologna,3–3,Juventus,29603,Stadio Renato Dall'Ara,Giovanni Ayroldi,https://fbref.com/en/matches/f98081f6/Bologna-Juventus-May-20-2024-Serie-A
20/05,18:30,Salernitana,1–2,Hellas Verona,15998,Stadio Arechi,Marco Di Bello,https://fbref.com/en/matches/59f4da77/Salernitana-Hellas-Verona-May-20-2024-Serie-A
23/05,20:45,Cagliari,2–3,Fiorentina,16412,Unipol Domus,Alessandro Prontera,https://fbref.com/en/matches/833bac38/Cagliari-Fiorentina-May-23-2024-Serie-A
24/05,20:45,Genoa,2–0,Bologna,32255,Stadio Comunale Luigi Ferraris,Alberto Santoro,https://fbref.com/en/matches/0411cef1/Genoa-Bologna-May-24-2024-Serie-A
25/05,18:00,Juventus,2–0,Monza,15148,Allianz Stadium,Maria Sole Ferrieri Caputi,https://fbref.com/en/matches/b0036fc8/Juventus-Monza-May-25-2024-Serie-A
25/05,20:45,Milan,3–3,Salernitana,70831,Stadio Giuseppe Meazza,Davide Di Marco,https://fbref.com/en/matches/9492fa68/Milan-Salernitana-May-25-2024-Serie-A
26/05,18:00,Atalanta,3–0,Torino,14839,Gewiss Stadium,Simone Sozza,https://fbref.com/en/matches/a2652733/Atalanta-Torino-May-26-2024-Serie-A
26/05,20:45,Empoli,2–1,Roma,15896,Stadio Carlo Castellani,Davide Massa,https://fbref.com/en/matches/2ee9be16/Empoli-Roma-May-26-2024-Serie-A
26/05,20:45,Frosinone,0–1,Udinese,16190,Stadio Benito Stirpe,Daniele Doveri,https://fbref.com/en/matches/65f327b4/Frosinone-Udinese-May-26-2024-Serie-A
26/05,20:45,Hellas Verona,2–2,Inter,22447,Stadio Marc'Antonio Bentegodi,Luca Zufferli,https://fbref.com/en/matches/d97ac2fa/Hellas-Verona-Internazionale-May-26-2024-Serie-A
26/05,20:45,Lazio,1–1,Sassuolo,56000,Stadio Olimpico,Paride Tremolada,https://fbref.com/en/matches/2b4865cf/Lazio-Sassuolo-May-26-2024-Serie-A
26/05,18:00,Napoli,0–0,Lecce,41000,Stadio Diego Armando Maradona,Federico Dionisi,https://fbref.com/en/matches/c234b266/Napoli-Lecce-May-26-2024-Serie-A
02/06,18:00,Atalanta,2–3,Fiorentina,14851,Gewiss Stadium,Daniele Orsato,https://fbref.com/en/matches/ceb127e3/Atalanta-Fiorentina-June-2-2024-Serie-A
