date,time,home_team,score,away_team,attendance,venue,referee,match_report
22/04,15:00,Salernitana,3–0,Sassuolo,23060,Stadio Arechi,Giacomo Camplone,https://fbref.com/en/matches/c4b38610/Salernitana-Sassuolo-April-22-2023-Serie-A
22/04,20:45,Sampdoria,1–1,Spezia,19181,Stadio Comunale Luigi Ferraris,Fabio Maresca,https://fbref.com/en/matches/d37c5c6e/Sampdoria-Spezia-April-22-2023-Serie-A
23/04,12:30,Empoli,0–3,Inter,15337,Stadio Carlo Castellani,Livio Marinelli,https://fbref.com/en/matches/50158e30/Empoli-Internazionale-April-23-2023-Serie-A
23/04,20:45,Juventus,0–1,Napoli,39839,Allianz Stadium,Michael Fabbri,https://fbref.com/en/matches/b06a67ca/Juventus-Napoli-April-23-2023-Serie-A
23/04,18:00,Milan,2–0,Lecce,72614,Stadio Giuseppe Meazza,Daniele Chiffi,https://fbref.com/en/matches/d7e0f3f0/Milan-Lecce-April-23-2023-Serie-A
23/04,15:00,Monza,3–2,Fiorentina,13118,U-Power Stadium,Juan Sacchi,https://fbref.com/en/matches/631115c4/Monza-Fiorentina-April-23-2023-Serie-A
23/04,15:00,Udinese,3–0,Cremonese,23455,Dacia Arena,Francesco Fourneau,https://fbref.com/en/matches/081fdd6b/Udinese-Cremonese-April-23-2023-Serie-A
24/04,20:45,Atalanta,3–1,Roma,19445,Gewiss Stadium,Massimiliano Irrati,https://fbref.com/en/matches/f890833d/Atalanta-Roma-April-24-2023-Serie-A
28/04,18:30,Lecce,1–0,Udinese,23069,Stadio Comunale Via Del Mare,Matteo Marchetti,https://fbref.com/en/matches/0b43c35e/Lecce-Udinese-April-28-2023-Serie-A
28/04,20:45,Spezia,0–2,Monza,9200,Stadio Alberto Picco,Antonio Rapuano,https://fbref.com/en/matches/545c2cd0/Spezia-Monza-April-28-2023-Serie-A
29/04,18:00,Roma,1–1,Milan,64191,Stadio Olimpico,Daniele Orsato,https://fbref.com/en/matches/9272416d/Roma-Milan-April-29-2023-Serie-A
29/04,20:45,Torino,1–2,Atalanta,20196,Stadio Olimpico di Torino,Juan Sacchi,https://fbref.com/en/matches/01babd1c/Torino-Atalanta-April-29-2023-Serie-A
30/04,20:45,Bologna,1–1,Juventus,30071,Stadio Renato Dall'Ara,Simone Sozza,https://fbref.com/en/matches/153bfab3/Bologna-Juventus-April-30-2023-Serie-A
30/04,15:00,Cremonese,1–1,Hellas Verona,11645,Stadio Giovanni Zini,Daniele Doveri,https://fbref.com/en/matches/6c978db4/Cremonese-Hellas-Verona-April-30-2023-Serie-A
30/04,18:00,Fiorentina,5–0,Sampdoria,30602,Stadio Artemio Franchi,Antonio Giua,https://fbref.com/en/matches/46520cb0/Fiorentina-Sampdoria-April-30-2023-Serie-A
30/04,12:30,Inter,3–1,Lazio,75500,Stadio Giuseppe Meazza,Marco Guida,https://fbref.com/en/matches/66363a42/Internazionale-Lazio-April-30-2023-Serie-A
30/04,15:00,Napoli,1–1,Salernitana,54726,Stadio Diego Armando Maradona,Matteo Marcenaro,https://fbref.com/en/matches/e6fda8f8/Napoli-Salernitana-April-30-2023-Serie-A
30/04,15:00,Sassuolo,2–1,Empoli,10267,Mapei Stadium - Città del Tricolore,Federico Dionisi,https://fbref.com/en/matches/a694adf3/Sassuolo-Empoli-April-30-2023-Serie-A
03/05,18:00,Atalanta,3–2,Spezia,17417,Gewiss Stadium,Livio Marinelli,https://fbref.com/en/matches/e74ef1d8/Atalanta-Spezia-May-3-2023-Serie-A
03/05,21:00,Hellas Verona,0–6,Inter,19409,Stadio Marc'Antonio Bentegodi,Daniele Orsato,https://fbref.com/en/matches/c487126f/Hellas-Verona-Internazionale-May-3-2023-Serie-A
03/05,18:00,Juventus,2–1,Lecce,33757,Allianz Stadium,Francesco Fourneau,https://fbref.com/en/matches/44e9c13b/Juventus-Lecce-May-3-2023-Serie-A
03/05,21:00,Lazio,2–0,Sassuolo,35000,Stadio Olimpico,Massimiliano Irrati,https://fbref.com/en/matches/b9e702d0/Lazio-Sassuolo-May-3-2023-Serie-A
03/05,21:00,Milan,1–1,Cremonese,68136,Stadio Giuseppe Meazza,Luca Pairetto,https://fbref.com/en/matches/978e3d86/Milan-Cremonese-May-3-2023-Serie-A
03/05,21:00,Monza,1–1,Roma,12388,U-Power Stadium,Daniele Chiffi,https://fbref.com/en/matches/caeb207e/Monza-Roma-May-3-2023-Serie-A
03/05,18:00,Salernitana,3–3,Fiorentina,17868,Stadio Arechi,Ivan Pezzuto,https://fbref.com/en/matches/8390ea38/Salernitana-Fiorentina-May-3-2023-Serie-A
03/05,18:00,Sampdoria,0–2,Torino,16865,Stadio Comunale Luigi Ferraris,Giacomo Camplone,https://fbref.com/en/matches/226dc5e0/Sampdoria-Torino-May-3-2023-Serie-A
04/05,20:45,Empoli,3–1,Bologna,8349,Stadio Carlo Castellani,Federico La Penna,https://fbref.com/en/matches/99554d9f/Empoli-Bologna-May-4-2023-Serie-A
04/05,20:45,Udinese,1–1,Napoli,24911,Dacia Arena,Rosario Abisso,https://fbref.com/en/matches/47f27780/Udinese-Napoli-May-4-2023-Serie-A
06/05,20:45,Cremonese,2–0,Spezia,10260,Stadio Giovanni Zini,Marco Guida,https://fbref.com/en/matches/2f6c6675/Cremonese-Spezia-May-6-2023-Serie-A
06/05,15:00,Milan,2–0,Lazio,72365,Stadio Giuseppe Meazza,Antonio Rapuano,https://fbref.com/en/matches/d502cee9/Milan-Lazio-May-6-2023-Serie-A
06/05,18:00,Roma,0–2,Inter,61870,Stadio Olimpico,Fabio Maresca,https://fbref.com/en/matches/45bc0837/Roma-Internazionale-May-6-2023-Serie-A
07/05,12:30,Atalanta,0–2,Juventus,19570,Gewiss Stadium,Daniele Doveri,https://fbref.com/en/matches/f725ba27/Atalanta-Juventus-May-7-2023-Serie-A
07/05,20:45,Lecce,0–1,Hellas Verona,24768,Stadio Comunale Via Del Mare,Davide Massa,https://fbref.com/en/matches/9d3a7419/Lecce-Hellas-Verona-May-7-2023-Serie-A
07/05,18:00,Napoli,1–0,Fiorentina,46522,Stadio Diego Armando Maradona,Matteo Marchetti,https://fbref.com/en/matches/6e08de10/Napoli-Fiorentina-May-7-2023-Serie-A
07/05,15:00,Torino,1–1,Monza,19517,Stadio Olimpico di Torino,Luca Zufferli,https://fbref.com/en/matches/f2170761/Torino-Monza-May-7-2023-Serie-A
08/05,18:30,Empoli,2–1,Salernitana,10760,Stadio Carlo Castellani,Manuel Volpi,https://fbref.com/en/matches/384638a6/Empoli-Salernitana-May-8-2023-Serie-A
08/05,20:45,Sassuolo,1–1,Bologna,13664,Mapei Stadium - Città del Tricolore,Maria Sole Ferrieri Caputi,https://fbref.com/en/matches/dc28f0cf/Sassuolo-Bologna-May-8-2023-Serie-A
08/05,18:30,Udinese,2–0,Sampdoria,20430,Dacia Arena,Niccolò Baroni,https://fbref.com/en/matches/1e4613ad/Udinese-Sampdoria-May-8-2023-Serie-A
12/05,20:45,Lazio,2–2,Lecce,40000,Stadio Olimpico,Fabio Maresca,https://fbref.com/en/matches/e906f8d4/Lazio-Lecce-May-12-2023-Serie-A
13/05,20:45,Inter,4–2,Sassuolo,71246,Stadio Giuseppe Meazza,Matteo Marcenaro,https://fbref.com/en/matches/31c1df52/Internazionale-Sassuolo-May-13-2023-Serie-A
13/05,15:00,Salernitana,1–0,Atalanta,17400,Stadio Arechi,Marco Piccinini,https://fbref.com/en/matches/356b2e53/Salernitana-Atalanta-May-13-2023-Serie-A
13/05,18:00,Spezia,2–0,Milan,11366,Stadio Alberto Picco,Daniele Doveri,https://fbref.com/en/matches/4739933d/Spezia-Milan-May-13-2023-Serie-A
14/05,18:00,Bologna,0–0,Roma,23824,Stadio Renato Dall'Ara,Daniele Orsato,https://fbref.com/en/matches/e3682065/Bologna-Roma-May-14-2023-Serie-A
14/05,15:00,Fiorentina,2–0,Udinese,27383,Stadio Artemio Franchi,Daniele Paterna,https://fbref.com/en/matches/81c773b1/Fiorentina-Udinese-May-14-2023-Serie-A
14/05,12:30,Hellas Verona,0–1,Torino,19658,Stadio Marc'Antonio Bentegodi,Marco Di Bello,https://fbref.com/en/matches/33a2394a/Hellas-Verona-Torino-May-14-2023-Serie-A
14/05,20:45,Juventus,2–0,Cremonese,39439,Allianz Stadium,Daniele Chiffi,https://fbref.com/en/matches/67d71e30/Juventus-Cremonese-May-14-2023-Serie-A
14/05,15:00,Monza,2–0,Napoli,14455,U-Power Stadium,Francesco Cosso,https://fbref.com/en/matches/8c81edd7/Monza-Napoli-May-14-2023-Serie-A
15/05,20:45,Sampdoria,1–1,Empoli,16867,Stadio Comunale Luigi Ferraris,Ermanno Feliciani,https://fbref.com/en/matches/db9a7479/Sampdoria-Empoli-May-15-2023-Serie-A
19/05,20:45,Sassuolo,1–2,Monza,11745,Mapei Stadium - Città del Tricolore,Alberto Santoro,https://fbref.com/en/matches/60d2260e/Sassuolo-Monza-May-19-2023-Serie-A
20/05,18:00,Atalanta,3–1,Hellas Verona,9297,Gewiss Stadium,Simone Sozza,https://fbref.com/en/matches/e7941b47/Atalanta-Hellas-Verona-May-20-2023-Serie-A
20/05,15:00,Cremonese,1–5,Bologna,11140,Stadio Giovanni Zini,Paolo Valeri,https://fbref.com/en/matches/a496e598/Cremonese-Bologna-May-20-2023-Serie-A
20/05,20:45,Milan,5–1,Sampdoria,72105,Stadio Giuseppe Meazza,Francesco Fourneau,https://fbref.com/en/matches/9adbcb83/Milan-Sampdoria-May-20-2023-Serie-A
21/05,12:30,Lecce,0–0,Spezia,26022,Stadio Comunale Via Del Mare,Maurizio Mariani,https://fbref.com/en/matches/31df1268/Lecce-Spezia-May-21-2023-Serie-A
21/05,18:00,Napoli,3–1,Inter,50000,Stadio Diego Armando Maradona,Livio Marinelli,https://fbref.com/en/matches/d22aead3/Napoli-Internazionale-May-21-2023-Serie-A
21/05,15:00,Torino,1–1,Fiorentina,20403,Stadio Olimpico di Torino,Luca Massimi,https://fbref.com/en/matches/c02c3b21/Torino-Fiorentina-May-21-2023-Serie-A
21/05,20:45,Udinese,0–1,Lazio,21834,Dacia Arena,Luca Pairetto,https://fbref.com/en/matches/7caf50be/Udinese-Lazio-May-21-2023-Serie-A
22/05,20:45,Empoli,4–1,Juventus,15519,Stadio Carlo Castellani,Giovanni Ayroldi,https://fbref.com/en/matches/7fd6b785/Empoli-Juventus-May-22-2023-Serie-A
22/05,18:30,Roma,2–2,Salernitana,64286,Stadio Olimpico,Andrea Colombo,https://fbref.com/en/matches/83de7ca2/Roma-Salernitana-May-22-2023-Serie-A
26/05,20:45,Sampdoria,2–2,Sassuolo,18430,Stadio Comunale Luigi Ferraris,Francesco Meraviglia,https://fbref.com/en/matches/e4822dc4/Sampdoria-Sassuolo-May-26-2023-Serie-A
27/05,18:00,Fiorentina,2–1,Roma,32829,Stadio Artemio Franchi,Giovanni Ayroldi,https://fbref.com/en/matches/db3e8df3/Fiorentina-Roma-May-27-2023-Serie-A
27/05,20:45,Inter,3–2,Atalanta,72192,Stadio Giuseppe Meazza,Daniele Orsato,https://fbref.com/en/matches/33fc1b77/Internazionale-Atalanta-May-27-2023-Serie-A
27/05,15:00,Salernitana,3–2,Udinese,27035,Stadio Arechi,Niccolò Baroni,https://fbref.com/en/matches/cc5813d7/Salernitana-Udinese-May-27-2023-Serie-A
27/05,15:00,Spezia,0–4,Torino,10776,Stadio Alberto Picco,Marco Guida,https://fbref.com/en/matches/3feeb5a0/Spezia-Torino-May-27-2023-Serie-A
28/05,15:00,Bologna,2–2,Napoli,27209,Stadio Renato Dall'Ara,Matteo Marcenaro,https://fbref.com/en/matches/1207c6f7/Bologna-Napoli-May-28-2023-Serie-A
28/05,12:30,Hellas Verona,1–1,Empoli,22831,Stadio Marc'Antonio Bentegodi,Daniele Chiffi,https://fbref.com/en/matches/51bad534/Hellas-Verona-Empoli-May-28-2023-Serie-A
28/05,20:45,Juventus,0–1,Milan,40231,Allianz Stadium,Maurizio Mariani,https://fbref.com/en/matches/18e89b55/Juventus-Milan-May-28-2023-Serie-A
28/05,18:00,Lazio,3–2,Cremonese,64171,Stadio Olimpico,Antonio Giua,https://fbref.com/en/matches/2fffba94/Lazio-Cremonese-May-28-2023-Serie-A
28/05,15:00,Monza,0–1,Lecce,15039,U-Power Stadium,Daniele Doveri,https://fbref.com/en/matches/aabd5510/Monza-Lecce-May-28-2023-Serie-A
02/06,20:30,Sassuolo,1–3,Fiorentina,12456,Mapei Stadium - Città del Tricolore,Matteo Marchetti,https://fbref.com/en/matches/6292b87d/Sassuolo-Fiorentina-June-2-2023-Serie-A
03/06,21:00,Cremonese,2–0,Salernitana,10308,Stadio Giovanni Zini,Daniele Perenzoni,https://fbref.com/en/matches/29da29c1/Cremonese-Salernitana-June-3-2023-Serie-A
03/06,21:00,Empoli,0–2,Lazio,11545,Stadio Carlo Castellani,Luca Massimi,https://fbref.com/en/matches/d0e9b4c5/Empoli-Lazio-June-3-2023-Serie-A
03/06,18:30,Torino,0–1,Inter,24528,Stadio Olimpico di Torino,Michael Fabbri,https://fbref.com/en/matches/0eb77679/Torino-Internazionale-June-3-2023-Serie-A
04/06,21:00,Atalanta,5–2,Monza,19389,Gewiss Stadium,Marco Di Bello,https://fbref.com/en/matches/08c664e0/Atalanta-Monza-June-4-2023-Serie-A
04/06,21:00,Lecce,2–3,Bologna,25816,Stadio Comunale Via Del Mare,Marco Piccinini,https://fbref.com/en/matches/5fc0f97e/Lecce-Bologna-June-4-2023-Serie-A
04/06,21:00,Milan,3–1,Hellas Verona,72102,Stadio Giuseppe Meazza,Paolo Valeri,https://fbref.com/en/matches/0913fff4/Milan-Hellas-Verona-June-4-2023-Serie-A
04/06,18:30,Napoli,2–0,Sampdoria,55000,Stadio Diego Armando Maradona,Ermanno Feliciani,https://fbref.com/en/matches/971ace55/Napoli-Sampdoria-June-4-2023-Serie-A
04/06,21:00,Roma,2–1,Spezia,62242,Stadio Olimpico,Fabio Maresca,https://fbref.com/en/matches/941a08b5/Roma-Spezia-June-4-2023-Serie-A
04/06,21:00,Udinese,0–1,Juventus,23266,Dacia Arena,Marco Guida,https://fbref.com/en/matches/45b97b33/Udinese-Juventus-June-4-2023-Serie-A
11/06,20:45,Spezia,1–3,Hellas Verona,,Dacia Arena,Daniele Orsato,https://fbref.com/en/matches/e0449015/Spezia-Hellas-Verona-June-11-2023-Serie-A
